MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2006-09-01,California Islands,0,37.3913,40,30,45,10.3442,115
EEMETRIC,2006-09-01,Central Coast,3,65.9389,65,40,90,33.3342,2726165
EEMETRIC,2006-09-01,Colorado River,10,88.9051,80,41,136,56.053,2621250
EEMETRIC,2006-09-01,North Coast,1,71.1546,69,33,108,44.1869,1895280
EEMETRIC,2006-09-01,North Lahontan,8,67.8433,69,33,101,41.0557,763211
EEMETRIC,2006-09-01,Sacramento River,5,87.8689,88,49,128,47.7914,9997029
EEMETRIC,2006-09-01,San Francisco Bay,2,50.6129,49,29,70,27.5251,593991
EEMETRIC,2006-09-01,San Joaquin River,6,106.4564,117,69,145,47.9681,9311793
EEMETRIC,2006-09-01,South Coast,4,81.4207,85,52,108,38.4377,940375
EEMETRIC,2006-09-01,South Lahontan,9,86.2038,79,40,130,55.4281,335871
EEMETRIC,2006-09-01,Tulare Lake,7,108.3079,114,63,154,51.9034,14214085
