MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2006-11-01,California Islands,0,21.4261,21,11,31,11.9463,115
EEMETRIC,2006-11-01,Central Coast,3,25.9749,23,11,37,19.4157,2730953
EEMETRIC,2006-11-01,Colorado River,10,55.9545,58,34,78,28.4193,2621098
EEMETRIC,2006-11-01,North Coast,1,18.2013,18,10,25,11.274,1897219
EEMETRIC,2006-11-01,North Lahontan,8,15.5233,14,7,23,10.3702,763211
EEMETRIC,2006-11-01,Sacramento River,5,22.7017,23,16,30,10.2624,9994247
EEMETRIC,2006-11-01,San Francisco Bay,2,19.0476,19,11,26,9.9288,596533
EEMETRIC,2006-11-01,San Joaquin River,6,28.3635,28,19,38,13.1369,9308412
EEMETRIC,2006-11-01,South Coast,4,41.3678,41,20,59,24.5896,941705
EEMETRIC,2006-11-01,South Lahontan,9,27.1515,19,6,41,26.3047,335858
EEMETRIC,2006-11-01,Tulare Lake,7,28.803,27,15,41,16.8145,14209810
