MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2020-01-01,California Islands,0,28.5478,27,16,39,15.7774,115
EEMETRIC,2020-01-01,Central Coast,3,23.3762,23,14,32,13.1377,2727793
EEMETRIC,2020-01-01,Colorado River,10,44.3589,45,21,66,26.3213,2620188
EEMETRIC,2020-01-01,North Coast,1,14.1438,12,7,20,9.1725,1704230
EEMETRIC,2020-01-01,North Lahontan,8,14.718,12,6,19,12.3613,738968
EEMETRIC,2020-01-01,Sacramento River,5,19.7055,19,13,26,9.1203,9120870
EEMETRIC,2020-01-01,San Francisco Bay,2,14.4323,14,7,21,9.3773,580100
EEMETRIC,2020-01-01,San Joaquin River,6,22.2357,22,15,29,10.1829,9285374
EEMETRIC,2020-01-01,South Coast,4,35.8987,36,22,49,18.5754,941036
EEMETRIC,2020-01-01,South Lahontan,9,22.8282,20,9,34,17.2751,335499
EEMETRIC,2020-01-01,Tulare Lake,7,18.5627,18,11,25,9.8554,14197612
