MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2011-09-01,California Islands,0,41.4609,39,32,50,13.4114,115
EEMETRIC,2011-09-01,Central Coast,3,60.0124,60,34,84,32.7959,2722850
EEMETRIC,2011-09-01,Colorado River,10,92.7347,86,46,140,55.623,2621250
EEMETRIC,2011-09-01,North Coast,1,74.2915,73,43,105,39.6546,1897779
EEMETRIC,2011-09-01,North Lahontan,8,75.2035,82,38,112,43.1796,763211
EEMETRIC,2011-09-01,Sacramento River,5,91.3415,92,51,134,47.801,9997014
EEMETRIC,2011-09-01,San Francisco Bay,2,51.8817,51,32,71,26.3077,593205
EEMETRIC,2011-09-01,San Joaquin River,6,97.4205,105,67,130,42.8899,9311782
EEMETRIC,2011-09-01,South Coast,4,77.4883,80,50,104,36.1511,938351
EEMETRIC,2011-09-01,South Lahontan,9,76.3661,82,13,127,60.0224,335871
EEMETRIC,2011-09-01,Tulare Lake,7,96.7645,103,52,138,50.8031,14213803
