MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2013-01-01,California Islands,0,58.7217,57,48,70,17.8854,115
EEMETRIC,2013-01-01,Central Coast,3,26.3501,27,14,38,16.2649,2618272
EEMETRIC,2013-01-01,Colorado River,10,43.4617,45,21,65,25.2932,2615183
EEMETRIC,2013-01-01,North Coast,1,26.2622,26,13,38,16.3311,777578
EEMETRIC,2013-01-01,North Lahontan,8,3.9922,1,0,5,6.6923,373126
EEMETRIC,2013-01-01,Sacramento River,5,20.304,20,9,31,13.6253,9302169
EEMETRIC,2013-01-01,San Francisco Bay,2,14.3603,11,1,25,13.479,588430
EEMETRIC,2013-01-01,San Joaquin River,6,24.2665,25,15,33,12.2621,9036451
EEMETRIC,2013-01-01,South Coast,4,35.4111,33,17,51,22.9567,934479
EEMETRIC,2013-01-01,South Lahontan,9,8.5638,3,0,13,12.2129,332694
EEMETRIC,2013-01-01,Tulare Lake,7,26.1853,25,16,35,13.9688,13715160
