MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2018-03-01,California Islands,0,53.6522,54,41,65,14.2853,115
EEMETRIC,2018-03-01,Central Coast,3,51.055,52,39,64,18.2028,2729720
EEMETRIC,2018-03-01,Colorado River,10,89.2551,91,48,131,47.6152,2621250
EEMETRIC,2018-03-01,North Coast,1,37.5709,37,24,51,18.5056,1861879
EEMETRIC,2018-03-01,North Lahontan,8,39.1418,36,22,54,22.6116,724598
EEMETRIC,2018-03-01,Sacramento River,5,47.6183,48,33,62,19.8171,9822031
EEMETRIC,2018-03-01,San Francisco Bay,2,35.759,33,18,54,20.7054,596688
EEMETRIC,2018-03-01,San Joaquin River,6,52.9544,52,38,67,20.0684,9301143
EEMETRIC,2018-03-01,South Coast,4,65.6799,65,47,84,26.4701,941405
EEMETRIC,2018-03-01,South Lahontan,9,54.3821,47,29,72,36.5985,335790
EEMETRIC,2018-03-01,Tulare Lake,7,44.669,41,26,60,24.6065,13401019
