MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2021-06-01,California Islands,0,44.6,45.0,33.0,53.0,13.4461,115
EEMETRIC,2021-06-01,Central Coast,3,84.6704,86.0,53.0,114.0,42.6299,2720187
EEMETRIC,2021-06-01,Colorado River,10,165.9865,184.502,94.4907,232.4967,81.9878,2621250
EEMETRIC,2021-06-01,North Coast,1,97.2414,94.0,58.0,136.0,49.562,1870458
EEMETRIC,2021-06-01,North Lahontan,8,114.2929,121.0,65.0,163.0,56.9126,763211
EEMETRIC,2021-06-01,Sacramento River,5,121.4666,120.4988,68.5029,178.5054,63.9321,9997270
EEMETRIC,2021-06-01,San Francisco Bay,2,65.7358,65.0,48.0,82.0,27.9779,594982
EEMETRIC,2021-06-01,San Joaquin River,6,129.0336,130.503,82.5009,174.4988,59.1698,9311806
EEMETRIC,2021-06-01,South Coast,4,117.5163,118.0,85.0,149.0,47.6741,938604
EEMETRIC,2021-06-01,South Lahontan,9,108.004,100.0,26.0,174.0,85.1123,335871
EEMETRIC,2021-06-01,Tulare Lake,7,117.6552,114.5029,58.5002,172.5009,68.9431,14214085
