MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2013-09-01,California Islands,0,48.1739,50,32,61,16.3639,115
EEMETRIC,2013-09-01,Central Coast,3,61.519,61,27,92,39.3352,2730015
EEMETRIC,2013-09-01,Colorado River,10,84.5581,79,37,130,54.1037,2621250
EEMETRIC,2013-09-01,North Coast,1,64.3522,62,38,91,33.3991,1899842
EEMETRIC,2013-09-01,North Lahontan,8,58.9576,54,25,93,39.6307,763211
EEMETRIC,2013-09-01,Sacramento River,5,86.3804,88,51,122,42.7413,9997233
EEMETRIC,2013-09-01,San Francisco Bay,2,44.7998,43,28,60,23.1251,596611
EEMETRIC,2013-09-01,San Joaquin River,6,93.5001,100,61,127,42.2242,9311815
EEMETRIC,2013-09-01,South Coast,4,78.4776,83,49,108,40.8557,940834
EEMETRIC,2013-09-01,South Lahontan,9,78.5355,67,22,130,61.4667,335871
EEMETRIC,2013-09-01,Tulare Lake,7,95.0088,97,52,139,51.1364,14211759
