MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2022-10-01,California Islands,0,43.4,43,37,49,8.0755,115
EEMETRIC,2022-10-01,Central Coast,3,49.538,48,32,65,24.3875,2729488
EEMETRIC,2022-10-01,Colorado River,10,74.0708,73,44,102,37.2652,2621250
EEMETRIC,2022-10-01,North Coast,1,46.9315,47,30,63,22.4561,1899795
EEMETRIC,2022-10-01,North Lahontan,8,50.0149,49,30,68,25.3159,763211
EEMETRIC,2022-10-01,Sacramento River,5,59.7262,58,39,79,26.7539,9995574
EEMETRIC,2022-10-01,San Francisco Bay,2,41.2408,41,30,51,16.395,596983
EEMETRIC,2022-10-01,San Joaquin River,6,71.6469,76,49,95,29.378,9311555
EEMETRIC,2022-10-01,South Coast,4,61.087,61,41,80,28.0425,941830
EEMETRIC,2022-10-01,South Lahontan,9,50.9236,45,18,79,38.0773,335871
EEMETRIC,2022-10-01,Tulare Lake,7,63.9864,66,34,93,34.238,14209390
