MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2023-08-01,California Islands,0,54.687,54.0,47.0,61.0,10.0021,115
EEMETRIC,2023-08-01,Central Coast,3,92.6215,93.0,66.0,119.0,37.6228,2727309
EEMETRIC,2023-08-01,Colorado River,10,121.9991,108.4932,68.4973,178.5017,68.4357,2621250
EEMETRIC,2023-08-01,North Coast,1,100.7886,101.0,73.0,132.0,40.2445,1895773
EEMETRIC,2023-08-01,North Lahontan,8,115.6553,122.0,83.0,152.0,45.641,763211
EEMETRIC,2023-08-01,Sacramento River,5,123.9204,122.5002,80.502,174.5078,57.0121,9997247
EEMETRIC,2023-08-01,San Francisco Bay,2,88.676,89.0,70.0,107.0,28.7536,594114
EEMETRIC,2023-08-01,San Joaquin River,6,132.1534,134.5023,92.5007,170.4927,53.8821,9311802
EEMETRIC,2023-08-01,South Coast,4,93.2237,92.0,66.0,120.0,39.6169,941519
EEMETRIC,2023-08-01,South Lahontan,9,122.4917,139.0,51.0,184.0,74.3156,335871
EEMETRIC,2023-08-01,Tulare Lake,7,114.3641,114.5015,68.4995,156.4965,57.043,14214034
