MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2018-12-01,California Islands,0,16.0348,15,7,24,10.3344,115
EEMETRIC,2018-12-01,Central Coast,3,19.4509,19,10,28,12.0714,2730339
EEMETRIC,2018-12-01,Colorado River,10,26.9287,27,15,38,15.0425,2598072
EEMETRIC,2018-12-01,North Coast,1,11.8427,8,4,17,10.6037,1771340
EEMETRIC,2018-12-01,North Lahontan,8,8.7941,7,3,13,7.502,759436
EEMETRIC,2018-12-01,Sacramento River,5,18.2885,18,11,25,10.106,9641049
EEMETRIC,2018-12-01,San Francisco Bay,2,11.8184,10,4,18,9.2126,594496
EEMETRIC,2018-12-01,San Joaquin River,6,24.4087,24,16,32,11.566,9279462
EEMETRIC,2018-12-01,South Coast,4,29.6481,28,16,42,17.8348,940573
EEMETRIC,2018-12-01,South Lahontan,9,19.3988,16,8,28,14.3249,335221
EEMETRIC,2018-12-01,Tulare Lake,7,18.7564,18,13,24,8.8908,14118329
