MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2022-05-01,California Islands,0,56.7391,58.0,42.0,70.0,16.044,115
EEMETRIC,2022-05-01,Central Coast,3,76.7251,72.0,43.0,109.0,41.1905,2727584
EEMETRIC,2022-05-01,Colorado River,10,154.6265,174.5072,90.502,216.5047,74.0524,2621250
EEMETRIC,2022-05-01,North Coast,1,78.8469,80.0,49.0,109.0,40.1454,1899995
EEMETRIC,2022-05-01,North Lahontan,8,89.3057,92.0,67.0,113.0,31.4668,763211
EEMETRIC,2022-05-01,Sacramento River,5,108.5787,100.501,66.4995,144.4964,54.6041,9997241
EEMETRIC,2022-05-01,San Francisco Bay,2,75.6372,73.0,51.0,98.0,34.5051,594245
EEMETRIC,2022-05-01,San Joaquin River,6,99.22,92.4987,62.502,134.4977,48.1375,9311803
EEMETRIC,2022-05-01,South Coast,4,94.9124,93.0,69.0,122.0,38.4423,941150
EEMETRIC,2022-05-01,South Lahontan,9,98.8169,81.0,40.0,153.0,68.7496,335871
EEMETRIC,2022-05-01,Tulare Lake,7,97.0461,90.4978,54.5024,136.4981,54.6127,14213094
