MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2011-03-01,California Islands,0,63.1217,63,53,74,14.1631,115
EEMETRIC,2011-03-01,Central Coast,3,43.4955,42,29,57,20.3516,2710660
EEMETRIC,2011-03-01,Colorado River,10,97.5728,103,55,140,49.1813,2621250
EEMETRIC,2011-03-01,North Coast,1,29.9382,29,16,42,17.5582,1712983
EEMETRIC,2011-03-01,North Lahontan,8,34.2439,32,19,48,19.8472,728853
EEMETRIC,2011-03-01,Sacramento River,5,41.06,43,24,58,21.244,9643475
EEMETRIC,2011-03-01,San Francisco Bay,2,36.6084,36,19,53,22.1834,551397
EEMETRIC,2011-03-01,San Joaquin River,6,44.5252,44,27,61,22.3226,9256870
EEMETRIC,2011-03-01,South Coast,4,67.2111,67,49,85,24.4879,941238
EEMETRIC,2011-03-01,South Lahontan,9,53.2774,46,24,73,37.2213,335851
EEMETRIC,2011-03-01,Tulare Lake,7,44.6363,42,25,63,24.3333,14135016
