MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2006-08-01,San Luis Obispo,06079,06,079,76.5766,70,12,138,63.0996,9480857
GEESEBAL,2006-08-01,San Mateo,06081,06,081,133.7764,142,118,155,28.5958,1294843
GEESEBAL,2006-08-01,Sierra,06091,06,091,116.7665,126,93,149,42.4087,2768524
GEESEBAL,2006-08-01,Sacramento,06067,06,067,83.0241,75,46,118,46.2412,2861280
GEESEBAL,2006-08-01,Tulare,06107,06,107,73.036,63,22,121,55.4898,13795079
GEESEBAL,2006-08-01,San Benito,06069,06,069,65.7425,67,12,108,51.096,4001261
GEESEBAL,2006-08-01,Butte,06007,06,007,131.8341,146,102,168,45.3296,4825492
GEESEBAL,2006-08-01,Merced,06047,06,047,63.3503,42,0,123,64.059,5694502
GEESEBAL,2006-08-01,Tuolumne,06109,06,109,69.1521,70,25,110,47.8456,6511203
GEESEBAL,2006-08-01,Orange,06059,06,059,120.6352,121,98,147,32.961,2272925
GEESEBAL,2006-08-01,Los Angeles,06037,06,037,65.8493,65,2,113,56.541,11355042
GEESEBAL,2006-08-01,Santa Cruz,06087,06,087,143.6309,150,137,160,24.255,1265398
GEESEBAL,2006-08-01,Sonoma,06097,06,097,101.6532,102,72,135,39.2903,4551551
GEESEBAL,2006-08-01,Marin,06041,06,041,105.5744,112,70,145,44.4111,1486882
GEESEBAL,2006-08-01,Alameda,06001,06,001,75.2498,69,27,114,55.7889,2156865
GEESEBAL,2006-08-01,Alpine,06003,06,003,82.9638,89,51,116,41.3851,2129843
GEESEBAL,2006-08-01,Placer,06061,06,061,113.8649,126,90,147,44.3345,4322032
GEESEBAL,2006-08-01,Nevada,06057,06,057,115.4776,122,94,142,35.1729,2801158
GEESEBAL,2006-08-01,Yolo,06113,06,113,65.9749,59,22,102,48.685,2939935
GEESEBAL,2006-08-01,Fresno,06019,06,019,73.6415,67,21,119,56.8589,16924258
GEESEBAL,2006-08-01,Trinity,06105,06,105,119.6311,128,103,145,35.1834,9209796
GEESEBAL,2006-08-01,Shasta,06089,06,089,119.0608,126,97,148,39.2226,11063774
GEESEBAL,2006-08-01,Yuba,06115,06,115,97.844,104,46,148,55.7158,1853025
GEESEBAL,2006-08-01,Colusa,06011,06,011,85.265,74,33,137,57.1751,3327977
GEESEBAL,2006-08-01,Riverside,06065,06,065,51.0162,33,7,87,51.7878,20976269
GEESEBAL,2006-08-01,Contra Costa,06013,06,013,76.8895,68,25,123,57.8116,2187038
GEESEBAL,2006-08-01,Humboldt,06023,06,023,132.0569,142,116,160,40.1574,10270577
GEESEBAL,2006-08-01,San Diego,06073,06,073,96.8163,108,42,145,54.4282,12127360
GEESEBAL,2006-08-01,Monterey,06053,06,053,98.7399,106,63,139,48.8977,9461547
GEESEBAL,2006-08-01,Mendocino,06045,06,045,102.0352,109,68,139,45.4909,10075838
GEESEBAL,2006-08-01,El Dorado,06017,06,017,131.2848,140,113,157,34.6833,5124912
GEESEBAL,2006-08-01,Siskiyou,06093,06,093,121.9667,134,96,158,46.275,18219614
GEESEBAL,2006-08-01,Madera,06039,06,039,62.2377,52,13,106,52.8969,6136801
GEESEBAL,2006-08-01,Lake,06033,06,033,77.4351,75,46,108,40.1583,3821759
GEESEBAL,2006-08-01,Ventura,06111,06,111,92.8047,98,47,139,53.3901,5250824
GEESEBAL,2006-08-01,Sutter,06101,06,101,104.2797,111,53,161,57.0709,1750902
GEESEBAL,2006-08-01,Glenn,06021,06,021,83.0234,82,25,134,57.9036,3815085
GEESEBAL,2006-08-01,Mariposa,06043,06,043,59.1123,56,11,100,47.3269,4201672
GEESEBAL,2006-08-01,San Bernardino,06071,06,071,24.6304,12,1,33,33.8063,57772875
GEESEBAL,2006-08-01,Stanislaus,06099,06,099,65.6097,46,2,127,63.6817,4356904
GEESEBAL,2006-08-01,Imperial,06025,06,025,41.3141,11,0,53,62.4117,12784849
GEESEBAL,2006-08-01,Santa Clara,06085,06,085,90.487,90,51,136,53.1598,3741957
GEESEBAL,2006-08-01,Calaveras,06009,06,009,89.3379,97,37,140,56.4914,2983853
GEESEBAL,2006-08-01,Tehama,06103,06,103,82.8219,77,49,119,43.5592,8528123
GEESEBAL,2006-08-01,Santa Barbara,06083,06,083,116.7713,129,91,154,48.1798,7498614
GEESEBAL,2006-08-01,Mono,06051,06,051,21.7144,5,0,29,32.7992,8892624
GEESEBAL,2006-08-01,Del Norte,06015,06,015,147.3955,158,133,172,34.9018,2898186
GEESEBAL,2006-08-01,Napa,06055,06,055,91.214,92,53,127,47.4659,2279809
GEESEBAL,2006-08-01,Solano,06095,06,095,82.9272,77,33,123,56.4389,2560580
GEESEBAL,2006-08-01,Modoc,06049,06,049,71.631,64,36,105,44.8872,12078530
GEESEBAL,2006-08-01,San Joaquin,06077,06,077,89.633,93,39,139,55.8084,4105103
GEESEBAL,2006-08-01,Inyo,06027,06,027,28.6056,20,5,43,29.1994,29224169
GEESEBAL,2006-08-01,Plumas,06063,06,063,121.9558,130,105,147,35.0943,7519194
GEESEBAL,2006-08-01,Amador,06005,06,005,108.9489,115,70,148,46.081,1743804
GEESEBAL,2006-08-01,San Francisco,06075,06,075,103.5,102,87,119,25.0037,130925
GEESEBAL,2006-08-01,Kings,06031,06,031,81.8353,68,5,159,73.5612,4005619
GEESEBAL,2006-08-01,Lassen,06035,06,035,66.9938,62,32,100,41.1578,13552974
GEESEBAL,2006-08-01,Kern,06029,06,029,34.9013,7,0,49,52.5327,23495788
