MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2010-08-01,San Luis Obispo,06079,06,079,55.0594,44,5,100,49.9441,9519093
GEESEBAL,2010-08-01,San Mateo,06081,06,081,105.1576,116,80,134,38.1368,1248058
GEESEBAL,2010-08-01,Sierra,06091,06,091,89.8246,93,55,127,43.01,2768208
GEESEBAL,2010-08-01,Sacramento,06067,06,067,75.9401,67,32,112,51.767,2861209
GEESEBAL,2010-08-01,Tulare,06107,06,107,79.4151,72,22,132,59.1738,13832283
GEESEBAL,2010-08-01,San Benito,06069,06,069,53.463,48,7,89,45.5381,4001277
GEESEBAL,2010-08-01,Butte,06007,06,007,133.8701,151,101,175,52.5146,4825405
GEESEBAL,2010-08-01,Merced,06047,06,047,65.8771,47,0,127,65.1295,5694405
GEESEBAL,2010-08-01,Tuolumne,06109,06,109,69.1122,68,20,113,50.7459,6518120
GEESEBAL,2010-08-01,Orange,06059,06,059,104.0571,99,75,130,37.789,2272757
GEESEBAL,2010-08-01,Los Angeles,06037,06,037,58.6205,49,16,95,48.2658,11354924
GEESEBAL,2010-08-01,Santa Cruz,06087,06,087,120.8952,132,109,144,33.0466,1269525
GEESEBAL,2010-08-01,Sonoma,06097,06,097,118.9951,130,75,164,49.7092,4550880
GEESEBAL,2010-08-01,Marin,06041,06,041,100.4535,110,62,139,44.3535,1486870
GEESEBAL,2010-08-01,Alameda,06001,06,001,61.7381,47,18,97,53.2832,2154820
GEESEBAL,2010-08-01,Alpine,06003,06,003,49.1818,41,20,75,36.7157,2130084
GEESEBAL,2010-08-01,Placer,06061,06,061,97.4478,101,62,135,45.1402,4321744
GEESEBAL,2010-08-01,Nevada,06057,06,057,94.8304,100,63,128,39.6147,2801073
GEESEBAL,2010-08-01,Yolo,06113,06,113,74.2137,71,21,116,55.9075,2939914
GEESEBAL,2010-08-01,Fresno,06019,06,019,79.9646,78,27,128,56.8774,17092244
GEESEBAL,2010-08-01,Trinity,06105,06,105,126.4637,135,106,157,39.4703,9200671
GEESEBAL,2010-08-01,Shasta,06089,06,089,123.4176,131,96,157,43.7668,11067898
GEESEBAL,2010-08-01,Yuba,06115,06,115,109.9121,123,65,157,58.3388,1853010
GEESEBAL,2010-08-01,Colusa,06011,06,011,97.9357,94,40,161,64.8159,3327976
GEESEBAL,2010-08-01,Riverside,06065,06,065,53.1102,32,6,93,53.6733,20976366
GEESEBAL,2010-08-01,Contra Costa,06013,06,013,70.8132,59,21,113,57.7005,2187313
GEESEBAL,2010-08-01,Humboldt,06023,06,023,138.422,145,121,163,36.8901,10252292
GEESEBAL,2010-08-01,San Diego,06073,06,073,107.0815,120,54,161,57.917,12129145
GEESEBAL,2010-08-01,Monterey,06053,06,053,72.8142,74,37,109,42.4142,9491088
GEESEBAL,2010-08-01,Mendocino,06045,06,045,135.9646,149,111,172,47.6456,10075581
GEESEBAL,2010-08-01,El Dorado,06017,06,017,102.0503,109,65,141,44.8968,5127521
GEESEBAL,2010-08-01,Siskiyou,06093,06,093,126.5763,138,99,162,47.8753,18212025
GEESEBAL,2010-08-01,Madera,06039,06,039,81.3832,81,30,127,54.932,6139642
GEESEBAL,2010-08-01,Lake,06033,06,033,95.6927,104,61,136,48.0524,3821757
GEESEBAL,2010-08-01,Ventura,06111,06,111,77.2144,72,32,123,50.4953,5242818
GEESEBAL,2010-08-01,Sutter,06101,06,101,119.5897,131,69,180,62.2667,1750900
GEESEBAL,2010-08-01,Glenn,06021,06,021,85.9541,88,17,146,65.7887,3815086
GEESEBAL,2010-08-01,Mariposa,06043,06,043,73.5419,77,15,123,55.3569,4201790
GEESEBAL,2010-08-01,San Bernardino,06071,06,071,37.6842,31,15,52,31.4018,57775324
GEESEBAL,2010-08-01,Stanislaus,06099,06,099,67.1744,47,1,131,65.8876,4356910
GEESEBAL,2010-08-01,Imperial,06025,06,025,37.9797,14,1,42,56.3881,12784781
GEESEBAL,2010-08-01,Santa Clara,06085,06,085,70.296,61,17,123,56.0157,3741787
GEESEBAL,2010-08-01,Calaveras,06009,06,009,87.6647,94,39,134,53.4468,2983630
GEESEBAL,2010-08-01,Tehama,06103,06,103,79.223,76,30,125,51.3317,8528150
GEESEBAL,2010-08-01,Santa Barbara,06083,06,083,77.7191,79,40,117,45.4056,7569774
GEESEBAL,2010-08-01,Mono,06051,06,051,27.9864,12,0,42,36.5183,8907411
GEESEBAL,2010-08-01,Del Norte,06015,06,015,151.008,160,137,174,32.1983,2866849
GEESEBAL,2010-08-01,Napa,06055,06,055,107.5117,111,72,147,48.9579,2279783
GEESEBAL,2010-08-01,Solano,06095,06,095,83.1463,78,33,127,57.7969,2560952
GEESEBAL,2010-08-01,Modoc,06049,06,049,72.3498,69,38,107,43.4288,12078498
GEESEBAL,2010-08-01,San Joaquin,06077,06,077,90.083,93,34,143,60.0152,4105068
GEESEBAL,2010-08-01,Inyo,06027,06,027,34.7898,25,11,50,31.6778,29274941
GEESEBAL,2010-08-01,Plumas,06063,06,063,118.2628,126,98,147,39.4726,7518857
GEESEBAL,2010-08-01,Amador,06005,06,005,90.6181,91,48,133,47.7663,1743762
GEESEBAL,2010-08-01,San Francisco,06075,06,075,95.2436,92,73,122,30.9466,115181
GEESEBAL,2010-08-01,Kings,06031,06,031,74.6669,47,3,149,73.5433,4005619
GEESEBAL,2010-08-01,Lassen,06035,06,035,58.5291,53,27,86,38.5202,13552956
GEESEBAL,2010-08-01,Kern,06029,06,029,38.1176,15,0,50,52.5677,23495773
