MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2015-05-01,San Luis Obispo,06079,06,079,54.7246,51.0,30.0,75.0,31.3558,713470
FILLED,2015-05-01,San Mateo,06081,06,081,57.8097,60.0,45.0,71.0,18.4198,27285
FILLED,2015-05-01,Sierra,06091,06,091,92.6032,100.0,69.0,118.0,29.1967,97042
FILLED,2015-05-01,Sacramento,06067,06,067,91.5944,90.0,56.0,126.0,40.3378,754316
FILLED,2015-05-01,Tulare,06107,06,107,91.8579,89.0,50.0,133.0,49.2123,3183003
FILLED,2015-05-01,San Benito,06069,06,069,62.1539,59.0,42.0,80.0,28.2309,239402
FILLED,2015-05-01,Butte,06007,06,007,121.8793,132.0,92.0,160.0,46.6235,1038022
FILLED,2015-05-01,Merced,06047,06,047,90.2751,80.0,47.0,136.0,49.2155,2379735
FILLED,2015-05-01,Tuolumne,06109,06,109,103.2138,108.0,85.0,128.0,29.8673,7638
FILLED,2015-05-01,Orange,06059,06,059,78.2545,78.0,62.0,95.0,20.1312,16677
FILLED,2015-05-01,Los Angeles,06037,06,037,69.5358,52.0,25.0,112.0,52.6526,132114
FILLED,2015-05-01,Santa Cruz,06087,06,087,66.6792,68.0,53.0,81.0,20.3881,79110
FILLED,2015-05-01,Sonoma,06097,06,097,69.094,67.0,51.0,86.0,25.1227,489833
FILLED,2015-05-01,Marin,06041,06,041,86.0841,89.0,74.0,101.0,19.824,70834
FILLED,2015-05-01,Alameda,06001,06,001,67.0303,64.0,47.0,81.0,29.5895,47122
FILLED,2015-05-01,Alpine,06003,06,003,77.1884,78.0,53.0,103.0,30.8069,14471
FILLED,2015-05-01,Placer,06061,06,061,93.0998,93.0,51.0,134.0,47.3116,202479
FILLED,2015-05-01,Nevada,06057,06,057,109.8057,112.0,92.0,130.0,26.4315,20816
FILLED,2015-05-01,Yolo,06113,06,113,86.0266,85.0,45.0,126.0,46.4087,1424255
FILLED,2015-05-01,Fresno,06019,06,019,82.6741,76.0,33.0,127.0,54.1971,5410763
FILLED,2015-05-01,Trinity,06105,06,105,98.5995,99.0,70.0,128.0,34.2091,17839
FILLED,2015-05-01,Shasta,06089,06,089,109.1818,121.0,83.0,141.0,40.1398,278264
FILLED,2015-05-01,Yuba,06115,06,115,125.2257,135.0,97.0,162.0,44.5869,397428
FILLED,2015-05-01,Colusa,06011,06,011,99.0566,109.0,52.0,142.0,50.041,1352524
FILLED,2015-05-01,Riverside,06065,06,065,101.7693,106.0,44.0,156.0,59.8148,844254
FILLED,2015-05-01,Contra Costa,06013,06,013,90.403,88.0,57.0,124.0,40.1556,192451
FILLED,2015-05-01,Humboldt,06023,06,023,142.4026,147.0,135.0,155.0,18.2336,193939
FILLED,2015-05-01,San Diego,06073,06,073,87.7229,91.0,66.0,114.0,32.3675,240068
FILLED,2015-05-01,Monterey,06053,06,053,74.6424,74.0,57.0,90.0,25.9205,1073135
FILLED,2015-05-01,Mendocino,06045,06,045,97.5538,97.0,70.0,129.0,35.5815,213414
FILLED,2015-05-01,El Dorado,06017,06,017,97.6213,98.0,84.0,112.0,21.8191,22797
FILLED,2015-05-01,Siskiyou,06093,06,093,103.0524,111.0,76.0,131.0,34.4004,884259
FILLED,2015-05-01,Madera,06039,06,039,106.5298,112.0,66.0,148.0,49.6617,1612408
FILLED,2015-05-01,Lake,06033,06,033,83.0657,81.0,58.0,109.0,34.0383,134435
FILLED,2015-05-01,Ventura,06111,06,111,84.722,87.0,65.0,106.0,26.7762,422451
FILLED,2015-05-01,Sutter,06101,06,101,101.3237,104.0,58.0,142.0,47.9053,1172451
FILLED,2015-05-01,Glenn,06021,06,021,102.9534,114.0,55.0,146.0,51.8297,1192749
FILLED,2015-05-01,Mariposa,06043,06,043,45.6227,40.0,3.0,78.0,43.46,2939
FILLED,2015-05-01,San Bernardino,06071,06,071,83.1019,65.0,23.0,128.0,69.991,117711
FILLED,2015-05-01,Stanislaus,06099,06,099,108.5161,117.0,63.0,151.0,48.5681,1788045
FILLED,2015-05-01,Imperial,06025,06,025,124.583,142.0,72.0,175.0,60.0785,1963088
FILLED,2015-05-01,Santa Clara,06085,06,085,67.0603,62.0,48.0,82.0,27.0999,113090
FILLED,2015-05-01,Calaveras,06009,06,009,89.3864,87.0,61.0,116.0,37.6936,20947
FILLED,2015-05-01,Tehama,06103,06,103,89.9886,89.0,47.0,132.0,51.122,587997
FILLED,2015-05-01,Santa Barbara,06083,06,083,61.4233,59.0,33.0,90.0,35.2331,540515
FILLED,2015-05-01,Mono,06051,06,051,73.8691,73.0,44.0,98.0,40.2623,197184
FILLED,2015-05-01,Del Norte,06015,06,015,133.2491,136.0,129.0,142.0,12.6335,39497
FILLED,2015-05-01,Napa,06055,06,055,61.7328,62.0,49.0,75.0,20.8368,234617
FILLED,2015-05-01,Solano,06095,06,095,93.0776,86.0,52.0,135.0,45.2886,831074
FILLED,2015-05-01,Modoc,06049,06,049,94.8913,99.0,73.0,120.0,29.1349,897925
FILLED,2015-05-01,San Joaquin,06077,06,077,97.0349,91.0,59.0,136.0,45.2698,2315441
FILLED,2015-05-01,Inyo,06027,06,027,79.8132,76.0,40.0,115.0,48.4557,79724
FILLED,2015-05-01,Plumas,06063,06,063,93.5358,96.0,61.0,128.0,37.9691,205721
FILLED,2015-05-01,Amador,06005,06,005,102.064,98.0,78.0,125.0,31.3575,47862
FILLED,2015-05-01,San Francisco,06075,06,075,,,,,,0
FILLED,2015-05-01,Kings,06031,06,031,74.8264,60.0,28.0,124.0,54.5063,2261640
FILLED,2015-05-01,Lassen,06035,06,035,89.0614,95.0,59.0,121.0,38.714,577041
FILLED,2015-05-01,Kern,06029,06,029,97.1757,106.0,39.0,150.0,58.9662,4005969
