MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2020-10-01,San Luis Obispo,06079,06,079,29.3241,25.0,13.0,42.0,21.1005,713470
FILLED,2020-10-01,San Mateo,06081,06,081,33.2457,30.0,22.0,41.0,15.82,27285
FILLED,2020-10-01,Sierra,06091,06,091,28.8355,26.0,18.0,37.0,14.8203,97042
FILLED,2020-10-01,Sacramento,06067,06,067,45.632,45.0,19.0,67.0,27.9021,754316
FILLED,2020-10-01,Tulare,06107,06,107,53.0412,57.0,29.0,76.0,25.8877,3183003
FILLED,2020-10-01,San Benito,06069,06,069,27.4277,20.0,12.0,38.0,21.3363,239402
FILLED,2020-10-01,Butte,06007,06,007,54.0532,53.0,35.0,74.0,23.7163,1038022
FILLED,2020-10-01,Merced,06047,06,047,45.7534,47.0,21.0,68.0,25.3283,2379735
FILLED,2020-10-01,Tuolumne,06109,06,109,46.0376,46.0,24.0,69.0,25.3826,7638
FILLED,2020-10-01,Orange,06059,06,059,47.6903,48.0,29.0,65.0,21.0863,16677
FILLED,2020-10-01,Los Angeles,06037,06,037,34.8167,18.0,8.0,52.0,37.6174,132114
FILLED,2020-10-01,Santa Cruz,06087,06,087,40.1149,38.0,23.0,55.0,19.4824,79110
FILLED,2020-10-01,Sonoma,06097,06,097,27.2958,26.0,16.0,36.0,14.2202,489833
FILLED,2020-10-01,Marin,06041,06,041,23.437,21.0,16.0,29.0,14.0345,70834
FILLED,2020-10-01,Alameda,06001,06,001,22.0439,19.0,7.0,32.0,18.093,47122
FILLED,2020-10-01,Alpine,06003,06,003,53.1068,55.0,37.0,70.0,21.3276,14471
FILLED,2020-10-01,Placer,06061,06,061,44.7967,45.0,16.0,68.0,28.9913,202479
FILLED,2020-10-01,Nevada,06057,06,057,54.864,56.0,35.0,74.0,24.5421,20816
FILLED,2020-10-01,Yolo,06113,06,113,40.2489,33.0,14.0,63.0,28.801,1424255
FILLED,2020-10-01,Fresno,06019,06,019,45.7337,47.0,17.0,72.0,28.7596,5410763
FILLED,2020-10-01,Trinity,06105,06,105,33.2599,31.0,21.0,42.0,15.3116,17839
FILLED,2020-10-01,Shasta,06089,06,089,49.9987,52.0,26.0,73.0,26.673,278264
FILLED,2020-10-01,Yuba,06115,06,115,57.5463,58.0,39.0,78.0,26.3732,397428
FILLED,2020-10-01,Colusa,06011,06,011,46.4211,41.0,23.0,72.0,27.7744,1352524
FILLED,2020-10-01,Riverside,06065,06,065,58.4729,56.0,22.0,93.0,38.7366,844254
FILLED,2020-10-01,Contra Costa,06013,06,013,41.7946,36.0,16.0,67.0,28.8842,192451
FILLED,2020-10-01,Humboldt,06023,06,023,40.7866,42.0,36.0,47.0,9.6092,193939
FILLED,2020-10-01,San Diego,06073,06,073,53.2334,53.0,35.0,71.0,24.9482,240068
FILLED,2020-10-01,Monterey,06053,06,053,41.0188,38.0,22.0,58.0,23.7235,1073135
FILLED,2020-10-01,Mendocino,06045,06,045,39.8094,37.0,27.0,49.0,17.9477,213414
FILLED,2020-10-01,El Dorado,06017,06,017,37.4415,35.0,24.0,49.0,18.335,22797
FILLED,2020-10-01,Siskiyou,06093,06,093,37.4447,36.0,20.0,54.0,20.6379,884259
FILLED,2020-10-01,Madera,06039,06,039,53.8093,58.0,39.0,71.0,22.2058,1612408
FILLED,2020-10-01,Lake,06033,06,033,32.8538,31.0,19.0,43.0,19.2256,134435
FILLED,2020-10-01,Ventura,06111,06,111,50.6368,54.0,34.0,68.0,22.7562,422451
FILLED,2020-10-01,Sutter,06101,06,101,42.1525,38.0,20.0,61.0,25.3226,1172451
FILLED,2020-10-01,Glenn,06021,06,021,52.3973,53.0,28.0,77.0,28.1091,1192749
FILLED,2020-10-01,Mariposa,06043,06,043,14.1436,11.0,3.0,22.0,11.9263,2939
FILLED,2020-10-01,San Bernardino,06071,06,071,51.8075,40.0,12.0,87.0,44.104,117711
FILLED,2020-10-01,Stanislaus,06099,06,099,54.778,61.0,36.0,73.0,23.1626,1788045
FILLED,2020-10-01,Imperial,06025,06,025,60.4252,56.0,29.0,90.0,35.1359,1963088
FILLED,2020-10-01,Santa Clara,06085,06,085,30.243,23.0,15.0,41.0,20.584,113090
FILLED,2020-10-01,Calaveras,06009,06,009,31.2294,27.0,12.0,47.0,22.8541,20947
FILLED,2020-10-01,Tehama,06103,06,103,55.5204,62.0,29.0,79.0,29.5513,587997
FILLED,2020-10-01,Santa Barbara,06083,06,083,39.7684,36.0,21.0,57.0,23.5806,540515
FILLED,2020-10-01,Mono,06051,06,051,38.7151,35.0,22.0,52.0,22.0214,197184
FILLED,2020-10-01,Del Norte,06015,06,015,48.5067,49.0,42.0,56.0,9.306,39497
FILLED,2020-10-01,Napa,06055,06,055,31.9143,32.0,23.0,41.0,13.1177,234617
FILLED,2020-10-01,Solano,06095,06,095,43.9199,33.0,14.0,72.0,33.0416,831074
FILLED,2020-10-01,Modoc,06049,06,049,39.261,39.0,24.0,55.0,18.1549,897925
FILLED,2020-10-01,San Joaquin,06077,06,077,50.0546,52.0,26.0,72.0,26.2514,2315441
FILLED,2020-10-01,Inyo,06027,06,027,50.7874,52.0,35.0,67.0,22.6783,79724
FILLED,2020-10-01,Plumas,06063,06,063,40.1366,37.0,23.0,55.0,20.6882,205721
FILLED,2020-10-01,Amador,06005,06,005,38.2393,31.0,18.0,57.0,26.257,47862
FILLED,2020-10-01,San Francisco,06075,06,075,,,,,,0
FILLED,2020-10-01,Kings,06031,06,031,43.6994,38.0,19.0,69.0,27.6343,2261640
FILLED,2020-10-01,Lassen,06035,06,035,35.7859,34.0,18.0,52.0,20.9266,577041
FILLED,2020-10-01,Kern,06029,06,029,55.4877,63.0,23.0,83.0,31.285,4005969
