MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2013-07-01,California Islands,0,129.375,135.0,95.0,166.0,48.8645,87456
DISALEXI,2013-07-01,Central Coast,3,67.5319,58.5002,10.4896,110.0,59.1734,31671800
DISALEXI,2013-07-01,Colorado River,10,17.912,2.4478,0.1411,20.4872,32.9562,55573564
DISALEXI,2013-07-01,North Coast,1,125.8219,128.5003,82.504,170.4997,60.5555,54017565
DISALEXI,2013-07-01,North Lahontan,8,51.7133,46.501,12.4931,82.4968,42.9464,16909079
DISALEXI,2013-07-01,Sacramento River,5,97.447,94.5,48.5028,142.4987,62.9367,77090042
DISALEXI,2013-07-01,San Francisco Bay,2,93.3092,82.4963,50.5023,134.4957,57.6301,11012153
DISALEXI,2013-07-01,San Joaquin River,6,86.847,84.5022,30.5018,134.4976,63.0905,42930648
DISALEXI,2013-07-01,South Coast,4,77.5383,78.5026,44.502,106.4943,43.1356,30821516
DISALEXI,2013-07-01,South Lahontan,9,20.7425,10.4832,2.4694,28.4909,27.4906,75992931
DISALEXI,2013-07-01,Tulare Lake,7,72.5283,58.4987,12.49,120.4982,64.9995,47532419
