MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2020-04-01,California Islands,0,94.4392,95.0,76.0,114.0,27.0734,90826
DISALEXI,2020-04-01,Central Coast,3,84.3279,84.0,60.0,109.0,33.567,31687992
DISALEXI,2020-04-01,Colorado River,10,36.4316,27.0,14.0,49.0,31.8311,55594334
DISALEXI,2020-04-01,North Coast,1,93.8898,98.0,71.0,119.0,33.5264,51593501
DISALEXI,2020-04-01,North Lahontan,8,64.5804,60.0,41.0,84.0,32.9121,13212656
DISALEXI,2020-04-01,Sacramento River,5,85.4176,84.5001,58.503,112.4969,35.7496,70321031
DISALEXI,2020-04-01,San Francisco Bay,2,81.4865,80.0,54.0,109.0,34.1006,11034404
DISALEXI,2020-04-01,San Joaquin River,6,86.5383,87.0,63.0,111.0,33.9149,36487321
DISALEXI,2020-04-01,South Coast,4,81.7907,81.0,62.0,100.0,27.0942,30617531
DISALEXI,2020-04-01,South Lahontan,9,41.9572,37.0,22.0,55.0,28.0463,72685956
DISALEXI,2020-04-01,Tulare Lake,7,76.9324,74.4974,48.5055,104.4983,36.7609,42818023
