MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2025-12-01,California Islands,0,25.1795,23,9,40,18.5251,90819
DISALEXI,2025-12-01,Central Coast,3,18.0942,17,7,27,13.3811,31660406
DISALEXI,2025-12-01,Colorado River,10,12.702,10,4,16,12.443,55638973
DISALEXI,2025-12-01,North Coast,1,17.6623,17,10,25,10.0748,53272886
DISALEXI,2025-12-01,North Lahontan,8,14.9676,14,8,21,10.1655,14660656
DISALEXI,2025-12-01,Sacramento River,5,15.0525,15,8,21,9.2705,70039479
DISALEXI,2025-12-01,San Francisco Bay,2,15.0957,15,8,21,9.7052,10661488
DISALEXI,2025-12-01,San Joaquin River,6,17.7694,17,9,25,11.853,29082049
DISALEXI,2025-12-01,South Coast,4,20.0703,18,9,28,14.1244,30735901
DISALEXI,2025-12-01,South Lahontan,9,14.6689,12,6,19,12.4681,71630311
DISALEXI,2025-12-01,Tulare Lake,7,18.0979,17,6,27,13.8619,28299134
