MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2010-08-01,California Islands,0,144.7811,148.0,111.0,181.0,49.4442,90660
DISALEXI,2010-08-01,Central Coast,3,71.5819,68.5001,30.5004,108.4981,49.6367,31659473
DISALEXI,2010-08-01,Colorado River,10,21.4882,6.4724,0.2654,24.483,34.7982,55604151
DISALEXI,2010-08-01,North Coast,1,111.186,114.499,72.5029,154.5022,53.8219,54066670
DISALEXI,2010-08-01,North Lahontan,8,42.1388,34.4986,8.4872,66.4943,38.378,16908274
DISALEXI,2010-08-01,Sacramento River,5,90.3851,88.4994,50.5037,126.4945,51.999,77128489
DISALEXI,2010-08-01,San Francisco Bay,2,69.2029,62.4976,34.5029,98.4936,45.0282,10999947
DISALEXI,2010-08-01,San Joaquin River,6,82.8508,78.499,38.5015,124.4995,54.7463,43050557
DISALEXI,2010-08-01,South Coast,4,81.7059,82.501,50.5044,110.4935,43.1267,30815783
DISALEXI,2010-08-01,South Lahontan,9,16.4782,4.4644,0.207,20.4844,27.5271,75993976
DISALEXI,2010-08-01,Tulare Lake,7,76.1072,64.4984,24.5003,122.4972,59.8168,47654151
