MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2010-12-01,California Islands,0,22.0333,22,9,34,14.4728,90846
DISALEXI,2010-12-01,Central Coast,3,15.2826,13,5,23,11.9645,29465145
DISALEXI,2010-12-01,Colorado River,10,8.5046,5,1,11,10.7616,55506410
DISALEXI,2010-12-01,North Coast,1,13.8833,14,9,19,6.6022,34788788
DISALEXI,2010-12-01,North Lahontan,8,11.5401,11,7,15,6.3877,5953306
DISALEXI,2010-12-01,Sacramento River,5,11.7175,11,8,15,6.1442,50703352
DISALEXI,2010-12-01,San Francisco Bay,2,13.2451,13,8,18,7.5778,9362594
DISALEXI,2010-12-01,San Joaquin River,6,14.5236,14,10,19,7.9121,28955725
DISALEXI,2010-12-01,South Coast,4,16.7828,15,8,24,11.7722,30562026
DISALEXI,2010-12-01,South Lahontan,9,10.3182,8,3,14,10.2344,67492496
DISALEXI,2010-12-01,Tulare Lake,7,16.024,15,10,20,10.043,39133787
