MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2015-05-01,California Islands,0,149.7638,154.0,122.0,181.0,39.3084,90865
DISALEXI,2015-05-01,Central Coast,3,64.658,62.4989,22.4994,100.4991,46.9568,31661836
DISALEXI,2015-05-01,Colorado River,10,23.9065,8.4828,0.2445,30.4893,36.0797,55614485
DISALEXI,2015-05-01,North Coast,1,119.5586,124.5022,86.502,154.499,44.239,53670122
DISALEXI,2015-05-01,North Lahontan,8,63.4714,60.4978,38.503,84.4954,33.9702,16403506
DISALEXI,2015-05-01,Sacramento River,5,96.9318,96.4998,60.5018,134.4978,48.4458,76419286
DISALEXI,2015-05-01,San Francisco Bay,2,88.8929,82.4982,54.501,122.4993,45.9132,10995086
DISALEXI,2015-05-01,San Joaquin River,6,91.5417,90.4996,52.5049,132.4969,52.77,41334969
DISALEXI,2015-05-01,South Coast,4,78.0736,77.0,53.0,103.0,36.1868,30821687
DISALEXI,2015-05-01,South Lahontan,9,23.8666,12.4869,2.4605,34.4921,29.364,75074248
DISALEXI,2015-05-01,Tulare Lake,7,69.5411,63.0,18.0,111.0,55.6286,46325514
