MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2014-01-01,California Islands,0,30.8183,29,8,50,23.5908,90783
DISALEXI,2014-01-01,Central Coast,3,12.6057,6,1,21,14.9616,31665584
DISALEXI,2014-01-01,Colorado River,10,9.5497,4,1,11,13.8083,55564495
DISALEXI,2014-01-01,North Coast,1,21.8744,21,11,32,13.5885,53756858
DISALEXI,2014-01-01,North Lahontan,8,16.8434,14,5,25,13.7739,13462695
DISALEXI,2014-01-01,Sacramento River,5,17.1284,15,5,26,13.5762,73635541
DISALEXI,2014-01-01,San Francisco Bay,2,15.4038,14,4,24,12.6197,10848270
DISALEXI,2014-01-01,San Joaquin River,6,16.123,13,3,25,14.3853,38113174
DISALEXI,2014-01-01,South Coast,4,18.8447,15,3,29,17.6293,30841929
DISALEXI,2014-01-01,South Lahontan,9,10.366,6,1,13,13.5916,71147619
DISALEXI,2014-01-01,Tulare Lake,7,15.5594,10,2,26,15.6837,44007507
