MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2006-06-01,California Islands,0,178.5875,185.0,149.0,214.0,48.0429,90866
DISALEXI,2006-06-01,Central Coast,3,110.6997,110.5012,68.5027,150.4957,55.4644,31684129
DISALEXI,2006-06-01,Colorado River,10,25.2482,6.4733,0.2466,30.4913,39.7501,55623680
DISALEXI,2006-06-01,North Coast,1,136.7202,142.5006,98.5035,178.5002,51.4739,53660887
DISALEXI,2006-06-01,North Lahontan,8,81.7215,76.4963,50.5056,108.4946,44.3314,16386190
DISALEXI,2006-06-01,Sacramento River,5,118.2227,116.4999,78.5015,158.4962,52.7993,76380200
DISALEXI,2006-06-01,San Francisco Bay,2,110.3641,104.4954,72.5036,146.4964,50.7215,11103549
DISALEXI,2006-06-01,San Joaquin River,6,113.1228,110.4984,70.5018,154.499,55.9714,40295707
DISALEXI,2006-06-01,South Coast,4,109.024,108.4997,78.5039,140.4965,44.4727,30685428
DISALEXI,2006-06-01,South Lahontan,9,20.1893,6.4732,0.2163,26.4901,32.2889,75126946
DISALEXI,2006-06-01,Tulare Lake,7,99.5758,98.5019,48.5001,146.4979,62.0149,45715347
