MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2007-12-01,California Islands,0,25.9788,26,7,43,19.3176,64440
DISALEXI,2007-12-01,Central Coast,3,13.1639,10,1,22,13.1048,27633892
DISALEXI,2007-12-01,Colorado River,10,9.9894,5,1,13,13.4264,54643870
DISALEXI,2007-12-01,North Coast,1,16.8505,17,9,24,9.852,13651320
DISALEXI,2007-12-01,North Lahontan,8,12.6596,12,7,17,8.8346,2923543
DISALEXI,2007-12-01,Sacramento River,5,14.3643,14,8,20,9.1432,28595134
DISALEXI,2007-12-01,San Francisco Bay,2,14.9207,13,6,22,11.0261,7039872
DISALEXI,2007-12-01,San Joaquin River,6,15.6794,15,9,22,9.9781,28548861
DISALEXI,2007-12-01,South Coast,4,16.5812,14,3,25,15.3393,29378612
DISALEXI,2007-12-01,South Lahontan,9,10.1297,6,1,13,13.0006,67136608
DISALEXI,2007-12-01,Tulare Lake,7,15.1726,13,3,23,13.4221,34773874
