MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2024-11-01,California Islands,0,29.428,26,7,47,24.2308,90811
DISALEXI,2024-11-01,Central Coast,3,17.8689,15,4,28,15.5421,31665075
DISALEXI,2024-11-01,Colorado River,10,5.5859,1,0,4,11.739,55663088
DISALEXI,2024-11-01,North Coast,1,21.1557,21,13,29,10.877,52506595
DISALEXI,2024-11-01,North Lahontan,8,16.8598,15,8,24,11.8668,13884336
DISALEXI,2024-11-01,Sacramento River,5,18.3658,17,10,26,10.9838,73399823
DISALEXI,2024-11-01,San Francisco Bay,2,17.2321,16,8,25,12.0165,10831201
DISALEXI,2024-11-01,San Joaquin River,6,19.3923,18,9,29,13.395,37902015
DISALEXI,2024-11-01,South Coast,4,18.0487,15,4,27,16.1629,30826282
DISALEXI,2024-11-01,South Lahontan,9,6.1766,1,0,5,12.3621,74627039
DISALEXI,2024-11-01,Tulare Lake,7,17.3287,13,4,28,15.2448,45264804
