MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2021-08-01,California Islands,0,86.8672,89.0,50.0,123.0,47.8254,96924
DISALEXI,2021-08-01,Central Coast,3,61.7384,56.5019,16.4967,98.4971,49.4037,31644001
DISALEXI,2021-08-01,Colorado River,10,20.6892,6.4659,0.3813,24.4877,32.5059,55693052
DISALEXI,2021-08-01,North Coast,1,103.0441,106.4999,60.5026,148.4997,55.8192,54054105
DISALEXI,2021-08-01,North Lahontan,8,38.9643,28.4982,6.489,62.4979,37.4461,16932699
DISALEXI,2021-08-01,Sacramento River,5,73.9129,68.5005,26.5,112.4975,54.2653,77173603
DISALEXI,2021-08-01,San Francisco Bay,2,74.6862,68.4987,36.0,109.0,50.3207,10942248
DISALEXI,2021-08-01,San Joaquin River,6,73.6492,66.5,24.4977,114.4978,56.199,43326076
DISALEXI,2021-08-01,South Coast,4,73.2822,72.4991,46.5058,98.4948,39.3067,30743791
DISALEXI,2021-08-01,South Lahontan,9,20.641,6.4706,0.2428,28.4905,30.4871,76113811
DISALEXI,2021-08-01,Tulare Lake,7,63.8816,48.4959,10.4903,104.4971,59.5278,47889496
