MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2012-02-01,San Luis Obispo,06079,06,079,35.4181,35.0,23.0,48.0,17.1086,694082
SIMS,2012-02-01,San Mateo,06081,06,081,43.52,45.0,41.0,48.0,5.5086,22961
SIMS,2012-02-01,Sierra,06091,06,091,19.5253,19.0,15.0,24.0,5.6592,67176
SIMS,2012-02-01,Sacramento,06067,06,067,44.6702,45.0,35.0,55.0,12.217,745463
SIMS,2012-02-01,Tulare,06107,06,107,39.7325,38.0,26.0,53.0,16.0647,2886328
SIMS,2012-02-01,San Benito,06069,06,069,31.466,28.0,22.0,40.0,12.4363,235819
SIMS,2012-02-01,Butte,06007,06,007,49.176,48.0,40.0,59.0,13.437,1025916
SIMS,2012-02-01,Merced,06047,06,047,39.549,39.0,25.0,52.0,15.8006,2372375
SIMS,2012-02-01,Tuolumne,06109,06,109,47.9756,49.0,45.0,53.0,6.5909,7016
SIMS,2012-02-01,Orange,06059,06,059,47.418,55.0,26.0,64.0,18.4296,13381
SIMS,2012-02-01,Los Angeles,06037,06,037,27.4104,20.0,15.0,39.0,18.6047,114841
SIMS,2012-02-01,Santa Cruz,06087,06,087,42.2655,42.0,33.0,52.0,11.6989,77238
SIMS,2012-02-01,Sonoma,06097,06,097,44.6258,45.0,42.0,50.0,7.6769,461225
SIMS,2012-02-01,Marin,06041,06,041,44.6619,47.0,42.0,50.0,7.8031,67601
SIMS,2012-02-01,Alameda,06001,06,001,27.8309,28.0,20.0,34.0,10.2531,43832
SIMS,2012-02-01,Alpine,06003,06,003,21.4807,22.0,17.0,24.0,3.7341,9200
SIMS,2012-02-01,Placer,06061,06,061,44.2382,47.0,33.0,54.0,12.4858,200627
SIMS,2012-02-01,Nevada,06057,06,057,51.1945,52.0,49.0,54.0,4.3379,18532
SIMS,2012-02-01,Yolo,06113,06,113,39.2787,37.0,26.0,53.0,15.4195,1421654
SIMS,2012-02-01,Fresno,06019,06,019,27.0043,24.0,17.0,36.0,15.2607,5289312
SIMS,2012-02-01,Trinity,06105,06,105,52.3716,53.0,49.0,56.0,5.5234,15264
SIMS,2012-02-01,Shasta,06089,06,089,40.3534,35.0,29.0,53.0,13.695,237996
SIMS,2012-02-01,Yuba,06115,06,115,50.2411,50.0,41.0,61.0,11.9987,395421
SIMS,2012-02-01,Colusa,06011,06,011,39.3129,37.0,27.0,50.0,16.2072,1344746
SIMS,2012-02-01,Riverside,06065,06,065,48.267,45.0,20.0,73.0,29.6849,816726
SIMS,2012-02-01,Contra Costa,06013,06,013,34.664,33.0,24.0,44.0,12.0933,190489
SIMS,2012-02-01,Humboldt,06023,06,023,59.5682,60.0,59.0,61.0,2.4187,185711
SIMS,2012-02-01,San Diego,06073,06,073,64.8997,68.0,61.0,73.0,11.4005,197354
SIMS,2012-02-01,Monterey,06053,06,053,31.1188,28.0,23.0,37.0,11.8522,1059376
SIMS,2012-02-01,Mendocino,06045,06,045,52.114,51.0,48.0,57.0,5.8352,200781
SIMS,2012-02-01,El Dorado,06017,06,017,46.3013,46.0,43.0,49.0,5.0943,20299
SIMS,2012-02-01,Siskiyou,06093,06,093,32.0146,31.0,24.0,40.0,9.093,796373
SIMS,2012-02-01,Madera,06039,06,039,35.7451,34.0,27.0,42.0,11.6091,1609725
SIMS,2012-02-01,Lake,06033,06,033,45.9534,46.0,42.0,51.0,7.5767,111896
SIMS,2012-02-01,Ventura,06111,06,111,47.9635,51.0,35.0,61.0,17.4211,408412
SIMS,2012-02-01,Sutter,06101,06,101,39.4217,36.0,26.0,53.0,16.1656,1171059
SIMS,2012-02-01,Glenn,06021,06,021,46.934,46.0,36.0,58.0,14.0139,1187217
SIMS,2012-02-01,Mariposa,06043,06,043,42.1335,43.0,39.0,46.0,5.8315,2645
SIMS,2012-02-01,San Bernardino,06071,06,071,44.4492,44.0,22.0,63.0,26.4925,104139
SIMS,2012-02-01,Stanislaus,06099,06,099,42.4598,42.0,34.0,52.0,13.3276,1783405
SIMS,2012-02-01,Imperial,06025,06,025,69.1474,77.0,44.0,96.0,29.9998,1953526
SIMS,2012-02-01,Santa Clara,06085,06,085,40.3805,39.0,31.0,48.0,10.294,109112
SIMS,2012-02-01,Calaveras,06009,06,009,44.2462,44.0,40.0,49.0,7.6656,18581
SIMS,2012-02-01,Tehama,06103,06,103,53.9251,55.0,47.0,61.0,9.7369,559676
SIMS,2012-02-01,Santa Barbara,06083,06,083,39.0586,40.0,25.0,53.0,19.0225,524080
SIMS,2012-02-01,Mono,06051,06,051,15.8558,17.0,10.0,20.0,6.3635,109245
SIMS,2012-02-01,Del Norte,06015,06,015,58.5387,59.0,58.0,60.0,2.7881,39342
SIMS,2012-02-01,Napa,06055,06,055,46.9929,47.0,45.0,50.0,4.5813,226566
SIMS,2012-02-01,Solano,06095,06,095,47.628,50.0,37.0,58.0,12.9582,821241
SIMS,2012-02-01,Modoc,06049,06,049,23.7496,23.0,21.0,26.0,4.653,739139
SIMS,2012-02-01,San Joaquin,06077,06,077,38.0387,37.0,27.0,48.0,13.6487,2304615
