MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2019-05-01,California Islands,0,92.3379,93.0,81.0,105.0,17.4127,296102
FILLED,2019-05-01,Central Coast,3,85.3852,89.0,61.0,112.0,32.9093,32371153
FILLED,2019-05-01,Colorado River,10,31.2648,14.4818,4.4697,36.4938,45.158,56934094
FILLED,2019-05-01,North Coast,1,107.4884,114.0,89.0,132.0,31.6786,55741104
FILLED,2019-05-01,North Lahontan,8,67.3641,65.0,43.0,90.0,32.0983,17545486
FILLED,2019-05-01,Sacramento River,5,93.6686,96.0,71.0,118.0,32.2909,78301288
FILLED,2019-05-01,San Francisco Bay,2,95.4646,102.0,71.0,120.0,32.422,12945612
FILLED,2019-05-01,San Joaquin River,6,83.2755,86.0,58.0,111.0,37.8943,43990553
FILLED,2019-05-01,South Coast,4,86.7826,87.0,63.0,111.0,30.4169,31349402
FILLED,2019-05-01,South Lahontan,9,26.3968,18.4891,8.4905,36.4908,24.1991,76670216
FILLED,2019-05-01,Tulare Lake,7,74.6695,73.0,41.0,108.0,42.0781,48459785
