MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2012-01-01,California Islands,0,63.7208,38,27,47,899.1872,296102
FILLED,2012-01-01,Central Coast,3,23.0886,23,13,32,13.0308,32371161
FILLED,2012-01-01,Colorado River,10,9.3577,4,2,9,14.3133,56934094
FILLED,2012-01-01,North Coast,1,21.4138,22,14,29,9.7068,55741104
FILLED,2012-01-01,North Lahontan,8,12.7,11,7,18,8.3064,17545486
FILLED,2012-01-01,Sacramento River,5,18.8271,19,13,24,8.7434,78301288
FILLED,2012-01-01,San Francisco Bay,2,21.5737,22,14,29,10.2531,12945677
FILLED,2012-01-01,San Joaquin River,6,19.5323,20,12,26,10.2717,43990553
FILLED,2012-01-01,South Coast,4,31.6958,31,21,42,14.4613,31349402
FILLED,2012-01-01,South Lahontan,9,10.2156,8,4,14,8.4179,76670216
FILLED,2012-01-01,Tulare Lake,7,18.0172,17,10,25,11.0826,48459785
