MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2005-03-01,California Islands,0,74.6521,63,49,74,683.5765,296102
FILLED,2005-03-01,Central Coast,3,65.0426,67,56,76,15.5294,32371161
FILLED,2005-03-01,Colorado River,10,35.6333,29,18,45,27.6022,56934094
FILLED,2005-03-01,North Coast,1,58.9761,62,48,72,18.0863,55741104
FILLED,2005-03-01,North Lahontan,8,29.1062,27,15,41,18.0901,17545486
FILLED,2005-03-01,Sacramento River,5,57.3298,61,46,72,20.6733,78301288
FILLED,2005-03-01,San Francisco Bay,2,65.9449,71,56,78,18.1655,12945676
FILLED,2005-03-01,San Joaquin River,6,58.4519,67,47,78,26.2138,43990553
FILLED,2005-03-01,South Coast,4,63.523,66,49,79,21.2906,31349402
FILLED,2005-03-01,South Lahontan,9,30.2294,29,16,42,18.0287,76670216
FILLED,2005-03-01,Tulare Lake,7,55.3496,59,43,72,22.6764,48459785
