MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2004-03-01,California Islands,0,69.3892,59,46,68,631.2925,296102
FILLED,2004-03-01,Central Coast,3,68.5383,71,55,84,21.1365,32371161
FILLED,2004-03-01,Colorado River,10,26.5048,17,10,30,29.7607,56934094
FILLED,2004-03-01,North Coast,1,65.8694,69,55,81,20.4972,55741104
FILLED,2004-03-01,North Lahontan,8,34.7677,32,18,48,21.848,17545486
FILLED,2004-03-01,Sacramento River,5,61.9602,64,49,77,22.0268,78301288
FILLED,2004-03-01,San Francisco Bay,2,71.326,75,57,88,21.9584,12945676
FILLED,2004-03-01,San Joaquin River,6,65.312,73,46,88,30.9967,43990553
FILLED,2004-03-01,South Coast,4,61.5939,63,45,79,24.3443,31349402
FILLED,2004-03-01,South Lahontan,9,23.7323,20,12,32,16.9042,76670216
FILLED,2004-03-01,Tulare Lake,7,57.7773,58,38,79,28.3683,48459785
