MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2006-04-01,California Islands,0,84.3975,73,61,82,664.1308,296102
FILLED,2006-04-01,Central Coast,3,72.9229,74,63,85,16.7754,32371161
FILLED,2006-04-01,Colorado River,10,22.2427,8,2,24,36.8341,56934094
FILLED,2006-04-01,North Coast,1,75.6468,79,62,93,21.8845,55741104
FILLED,2006-04-01,North Lahontan,8,46.532,46,29,63,23.5046,17545486
FILLED,2006-04-01,Sacramento River,5,65.8866,68,54,80,21.5222,78301288
FILLED,2006-04-01,San Francisco Bay,2,69.5644,75,57,86,22.6714,12945675
FILLED,2006-04-01,San Joaquin River,6,66.8773,74,53,87,29.2698,43990553
FILLED,2006-04-01,South Coast,4,73.8764,76,58,91,23.0174,31349402
FILLED,2006-04-01,South Lahontan,9,22.8043,17,8,31,20.1207,76670216
FILLED,2006-04-01,Tulare Lake,7,64.5362,67,45,87,28.7905,48459785
