MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2010-09-01,California Islands,0,58.3918,51,38,65,478.1599,296102
FILLED,2010-09-01,Central Coast,3,49.0674,47,20,75,32.1671,32371161
FILLED,2010-09-01,Colorado River,10,17.4257,6,2,15,33.2455,56934094
FILLED,2010-09-01,North Coast,1,80.6694,87,65,101,29.6295,55741104
FILLED,2010-09-01,North Lahontan,8,40.3087,32,14,62,32.1063,17545486
FILLED,2010-09-01,Sacramento River,5,69.9188,74,42,97,35.2585,78301288
FILLED,2010-09-01,San Francisco Bay,2,68.155,67,40,100,34.1914,12945671
FILLED,2010-09-01,San Joaquin River,6,61.7776,62,26,95,39.9177,43990553
FILLED,2010-09-01,South Coast,4,56.3475,56,35,77,28.8106,31349402
FILLED,2010-09-01,South Lahontan,9,11.8442,5,2,13,18.3971,76670216
FILLED,2010-09-01,Tulare Lake,7,54.6198,45,17,88,43.5441,48459785
