MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2021-09-01,California Islands,0,57.5732,58,48,68,15.5554,296102
FILLED,2021-09-01,Central Coast,3,42.3219,41,14,67,30.9948,32371161
FILLED,2021-09-01,Colorado River,10,21.0874,10,4,22,32.9191,56934094
FILLED,2021-09-01,North Coast,1,74.3601,80,55,96,29.2914,55741104
FILLED,2021-09-01,North Lahontan,8,40.6931,31,16,61,31.8634,17545486
FILLED,2021-09-01,Sacramento River,5,59.1049,60,28,87,35.1247,78301288
FILLED,2021-09-01,San Francisco Bay,2,56.0065,53,27,85,35.4631,12945596
FILLED,2021-09-01,San Joaquin River,6,50.2545,45,16,78,38.9974,43990553
FILLED,2021-09-01,South Coast,4,63.914,64,43,84,28.5775,31349402
FILLED,2021-09-01,South Lahontan,9,12.9707,6,2,15,18.573,76670216
FILLED,2021-09-01,Tulare Lake,7,44.9081,35,10,73,39.1652,48459785
