MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2007-01-01,California Islands,0,46.0493,26,17,34,812.1832,296102
FILLED,2007-01-01,Central Coast,3,21.971,22,12,31,12.7144,32371161
FILLED,2007-01-01,Colorado River,10,8.7213,4,2,9,13.0422,56934094
FILLED,2007-01-01,North Coast,1,25.5176,25,17,34,11.2249,55741104
FILLED,2007-01-01,North Lahontan,8,9.0904,8,5,12,6.4449,17545486
FILLED,2007-01-01,Sacramento River,5,20.4051,20,13,27,10.122,78301288
FILLED,2007-01-01,San Francisco Bay,2,23.6829,24,17,31,9.9084,12945677
FILLED,2007-01-01,San Joaquin River,6,20.0529,21,14,27,10.0915,43990553
FILLED,2007-01-01,South Coast,4,19.9219,19,11,28,11.41,31349402
FILLED,2007-01-01,South Lahontan,9,7.2897,5,2,10,7.4928,76670216
FILLED,2007-01-01,Tulare Lake,7,15.9691,16,9,22,9.6933,48459785
