MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2018-01-01,California Islands,0,49.1164,33,24,38,764.0101,296102
FILLED,2018-01-01,Central Coast,3,21.3136,21,14,29,10.7316,32371161
FILLED,2018-01-01,Colorado River,10,10.9421,7,4,12,13.2776,56934094
FILLED,2018-01-01,North Coast,1,20.8143,21,16,26,7.146,55741104
FILLED,2018-01-01,North Lahontan,8,15.4365,15,9,21,8.5798,17545486
FILLED,2018-01-01,Sacramento River,5,18.0702,18,14,22,6.396,78301288
FILLED,2018-01-01,San Francisco Bay,2,18.9129,19,14,24,6.8272,12945677
FILLED,2018-01-01,San Joaquin River,6,20.3086,21,15,26,8.6933,43990553
FILLED,2018-01-01,South Coast,4,24.441,24,15,33,12.869,31349402
FILLED,2018-01-01,South Lahontan,9,11.4673,10,5,16,8.5157,76670216
FILLED,2018-01-01,Tulare Lake,7,19.8758,20,14,26,9.9243,48459785
