MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2014-12-01,California Islands,0,47.5071,26,19,31,850.9234,296102
FILLED,2014-12-01,Central Coast,3,21.0106,21,16,27,8.9857,32371161
FILLED,2014-12-01,Colorado River,10,7.9432,4,2,9,10.6004,56934094
FILLED,2014-12-01,North Coast,1,18.7443,19,12,25,8.9149,55741104
FILLED,2014-12-01,North Lahontan,8,10.0637,9,5,14,5.8144,17545486
FILLED,2014-12-01,Sacramento River,5,14.796,15,10,19,6.6372,78301288
FILLED,2014-12-01,San Francisco Bay,2,17.2334,17,11,23,8.2057,12945677
FILLED,2014-12-01,San Joaquin River,6,17.4645,18,13,23,7.6539,43990553
FILLED,2014-12-01,South Coast,4,18.2205,18,12,24,8.9683,31349402
FILLED,2014-12-01,South Lahontan,9,8.5871,7,4,12,6.9649,76670216
FILLED,2014-12-01,Tulare Lake,7,17.2533,17,12,23,8.0129,48459785
