MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2023-11-01,California Islands,0,19.1007,14.0,3.0,30.0,18.7714,247863
EEMETRIC,2023-11-01,Central Coast,3,27.1121,21.0,7.0,42.0,23.9003,32349697
EEMETRIC,2023-11-01,Colorado River,10,8.7984,2.4236,0.3267,8.4553,16.9823,56849747
EEMETRIC,2023-11-01,North Coast,1,20.9488,15.0,6.0,31.0,18.6875,55578494
EEMETRIC,2023-11-01,North Lahontan,8,20.4818,15.0,6.0,29.0,19.2163,17268685
EEMETRIC,2023-11-01,Sacramento River,5,22.1272,18.0,7.0,34.0,18.3731,78069401
EEMETRIC,2023-11-01,San Francisco Bay,2,20.017,16.0,5.0,30.0,17.5869,12933193
EEMETRIC,2023-11-01,San Joaquin River,6,22.6287,19.0,6.0,36.0,18.8787,43034127
EEMETRIC,2023-11-01,South Coast,4,30.117,24.0,10.0,44.0,24.7305,31244381
EEMETRIC,2023-11-01,South Lahontan,9,8.8345,4.0,1.0,11.0,13.6605,75870588
EEMETRIC,2023-11-01,Tulare Lake,7,22.7629,19.0,5.0,36.0,19.4302,47583715
