MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2015-02-01,California Islands,0,30.9592,28.0,10.0,49.0,23.5293,245825
EEMETRIC,2015-02-01,Central Coast,3,28.0417,25.0,8.0,44.0,22.7072,32338383
EEMETRIC,2015-02-01,Colorado River,10,7.4272,0.0,0.0,4.0,18.2407,56780038
EEMETRIC,2015-02-01,North Coast,1,25.5186,19.0,4.0,42.0,24.2563,55450479
EEMETRIC,2015-02-01,North Lahontan,8,24.0958,20.0,8.0,36.0,19.5511,16584530
EEMETRIC,2015-02-01,Sacramento River,5,25.0356,22.0,7.0,40.0,19.6974,77922753
EEMETRIC,2015-02-01,San Francisco Bay,2,22.177,18.0,6.0,35.0,18.8598,12907012
EEMETRIC,2015-02-01,San Joaquin River,6,27.5285,26.0,10.0,43.0,19.8983,40802566
EEMETRIC,2015-02-01,South Coast,4,32.9872,29.0,16.0,47.0,21.896,31099806
EEMETRIC,2015-02-01,South Lahontan,9,10.7397,4.477,0.3011,14.4726,15.3654,74409554
EEMETRIC,2015-02-01,Tulare Lake,7,27.9108,25.0,11.0,41.0,20.0393,45560238
