MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2012-11-01,California Islands,0,33.1753,34,13,52,21.9272,230604
EEMETRIC,2012-11-01,Central Coast,3,17.0599,10,2,26,18.9493,31866109
EEMETRIC,2012-11-01,Colorado River,10,7.1873,0,0,5,16.6977,56858469
EEMETRIC,2012-11-01,North Coast,1,19.5659,15,4,31,17.483,45754017
EEMETRIC,2012-11-01,North Lahontan,8,14.1326,8,3,20,15.9455,15060563
EEMETRIC,2012-11-01,Sacramento River,5,16.7586,13,3,27,15.2571,63049521
EEMETRIC,2012-11-01,San Francisco Bay,2,17.5169,12,4,28,16.564,8368070
EEMETRIC,2012-11-01,San Joaquin River,6,16.743,12,4,27,15.8943,42189673
EEMETRIC,2012-11-01,South Coast,4,28.5315,24,10,42,22.6879,31138816
EEMETRIC,2012-11-01,South Lahontan,9,5.949,1,0,6,11.9302,74274530
EEMETRIC,2012-11-01,Tulare Lake,7,20.8236,16,4,33,19.1197,43176713
