MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2022-01-01,California Islands,0,11.5711,4,0,17,16.5705,248000
EEMETRIC,2022-01-01,Central Coast,3,17.4374,10,2,28,19.308,32216504
EEMETRIC,2022-01-01,Colorado River,10,6.7977,1,0,5,14.925,56568248
EEMETRIC,2022-01-01,North Coast,1,11.3288,6,1,17,13.2434,54281382
EEMETRIC,2022-01-01,North Lahontan,8,9.3156,5,2,13,10.8472,16377710
EEMETRIC,2022-01-01,Sacramento River,5,12.8705,8,2,21,13.2421,77271671
EEMETRIC,2022-01-01,San Francisco Bay,2,10.7301,5,0,18,13.4219,12775081
EEMETRIC,2022-01-01,San Joaquin River,6,12.4271,9,1,20,12.1639,42232018
EEMETRIC,2022-01-01,South Coast,4,19.4171,15,6,28,17.4416,30725869
EEMETRIC,2022-01-01,South Lahontan,9,4.8208,1,0,5,9.8602,72572180
EEMETRIC,2022-01-01,Tulare Lake,7,13.3647,10,2,21,12.7169,45004008
