MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2011-02-01,California Islands,0,28.3589,24,7,44,23.399,248000
EEMETRIC,2011-02-01,Central Coast,3,23.9461,21,8,36,19.5258,31854317
EEMETRIC,2011-02-01,Colorado River,10,8.4858,1,0,7,17.5185,56764288
EEMETRIC,2011-02-01,North Coast,1,22.1926,15,4,35,21.9739,55006487
EEMETRIC,2011-02-01,North Lahontan,8,12.0388,9,2,18,11.9263,16913385
EEMETRIC,2011-02-01,Sacramento River,5,22.4007,18,5,36,19.7994,73505374
EEMETRIC,2011-02-01,San Francisco Bay,2,14.9615,8,0,24,17.767,11913702
EEMETRIC,2011-02-01,San Joaquin River,6,20.8017,17,5,33,17.5436,42644524
EEMETRIC,2011-02-01,South Coast,4,30.5761,27,13,45,21.9236,31057048
EEMETRIC,2011-02-01,South Lahontan,9,10.8036,4,1,14,15.2857,74744185
EEMETRIC,2011-02-01,Tulare Lake,7,23.6363,21,9,36,17.5544,47342205
