MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2013-10-01,California Islands,0,37.6197,35.0,22.0,52.0,21.1284,246413
EEMETRIC,2013-10-01,Central Coast,3,24.3902,16.0,3.0,39.0,25.3885,32343148
EEMETRIC,2013-10-01,Colorado River,10,10.4234,2.4289,0.2318,10.4742,20.1785,56830084
EEMETRIC,2013-10-01,North Coast,1,46.8159,37.0,16.0,71.0,37.4793,55664235
EEMETRIC,2013-10-01,North Lahontan,8,30.3848,24.0,11.0,44.0,24.8603,17471018
EEMETRIC,2013-10-01,Sacramento River,5,42.1337,37.0,16.0,64.0,31.602,78273634
EEMETRIC,2013-10-01,San Francisco Bay,2,33.05,28.0,13.0,47.0,26.3203,12929367
EEMETRIC,2013-10-01,San Joaquin River,6,37.8845,32.0,8.0,61.0,32.0611,43535735
EEMETRIC,2013-10-01,South Coast,4,39.4278,34.4951,18.5031,56.4931,28.4134,31310449
EEMETRIC,2013-10-01,South Lahontan,9,11.4148,4.4642,0.3191,14.4778,17.3561,76278319
EEMETRIC,2013-10-01,Tulare Lake,7,34.5531,26.0,5.0,57.0,32.4898,48024835
