MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2010-05-01,California Islands,0,58.8797,56.0,32.0,82.0,33.3448,245852
EEMETRIC,2010-05-01,Central Coast,3,77.6298,76.5011,48.5042,106.4971,39.1688,32327539
EEMETRIC,2010-05-01,Colorado River,10,20.7688,2.4189,0.1754,18.4869,43.4333,56833724
EEMETRIC,2010-05-01,North Coast,1,73.3124,72.4997,36.5035,106.4972,44.5178,54219736
EEMETRIC,2010-05-01,North Lahontan,8,44.9026,40.4981,18.4972,64.4964,32.5334,16536863
EEMETRIC,2010-05-01,Sacramento River,5,70.2165,68.4992,38.5007,98.495,41.1004,76855700
EEMETRIC,2010-05-01,San Francisco Bay,2,69.8932,70.5032,36.5056,102.4987,42.4728,12889848
EEMETRIC,2010-05-01,San Joaquin River,6,77.7652,76.4997,42.4995,110.4976,43.0693,42827294
EEMETRIC,2010-05-01,South Coast,4,84.1817,80.4988,50.5018,116.4983,43.1064,31132080
EEMETRIC,2010-05-01,South Lahontan,9,14.3598,5.3403,0.8291,17.4018,24.5804,75259937
EEMETRIC,2010-05-01,Tulare Lake,7,74.1214,64.4981,28.5016,112.4977,54.0149,46551923
