MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2023-10-01,California Islands,0,30.5952,28.0,14.0,44.0,20.9222,247429
EEMETRIC,2023-10-01,Central Coast,3,33.9781,27.0,10.0,51.0,29.1839,32348962
EEMETRIC,2023-10-01,Colorado River,10,16.6159,4.4559,0.2959,20.4867,26.8853,56879944
EEMETRIC,2023-10-01,North Coast,1,40.7571,35.0,16.0,61.0,29.5022,55384202
EEMETRIC,2023-10-01,North Lahontan,8,40.5886,32.0,16.0,57.0,32.8441,17474025
EEMETRIC,2023-10-01,Sacramento River,5,42.7081,38.0,18.0,63.0,30.1243,78227105
EEMETRIC,2023-10-01,San Francisco Bay,2,30.5648,24.0,9.0,44.0,27.1124,12902270
EEMETRIC,2023-10-01,San Joaquin River,6,41.9558,37.0,14.0,66.0,32.2993,43200254
EEMETRIC,2023-10-01,South Coast,4,61.08,56.0,36.0,82.0,33.5696,31226971
EEMETRIC,2023-10-01,South Lahontan,9,17.074,10.477,4.4922,20.4821,21.2327,76124925
EEMETRIC,2023-10-01,Tulare Lake,7,41.6823,36.0,15.0,64.0,31.3975,47601389
