MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2016-03-01,California Islands,0,38.4323,36.0,14.0,58.0,28.0921,247682
EEMETRIC,2016-03-01,Central Coast,3,52.4637,52.0,31.0,73.0,28.3965,32336535
EEMETRIC,2016-03-01,Colorado River,10,14.9097,4.4503,0.2552,16.4806,27.3667,56800217
EEMETRIC,2016-03-01,North Coast,1,44.4011,44.0,24.0,64.0,26.2867,49893153
EEMETRIC,2016-03-01,North Lahontan,8,30.7997,26.0,13.0,43.0,23.4158,17075420
EEMETRIC,2016-03-01,Sacramento River,5,40.9332,41.0,20.0,59.0,24.8998,77618648
EEMETRIC,2016-03-01,San Francisco Bay,2,35.4965,31.0,14.0,55.0,25.3845,12906404
EEMETRIC,2016-03-01,San Joaquin River,6,44.465,42.0,20.0,66.0,28.0711,43668512
EEMETRIC,2016-03-01,South Coast,4,55.6051,53.0,30.0,78.0,31.7826,31074732
EEMETRIC,2016-03-01,South Lahontan,9,12.5122,6.4741,0.2719,16.4818,18.0377,75514547
EEMETRIC,2016-03-01,Tulare Lake,7,45.1097,40.0,21.0,66.0,30.5004,47476265
