MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2010-10-01,California Islands,0,27.3956,25.0,11.0,40.0,19.8885,246697
EEMETRIC,2010-10-01,Central Coast,3,31.571,28.0,13.0,46.0,23.4972,32347356
EEMETRIC,2010-10-01,Colorado River,10,17.6969,8.4761,2.4663,20.4838,27.1272,56917357
EEMETRIC,2010-10-01,North Coast,1,43.72,39.0,17.0,66.0,31.4984,55544721
EEMETRIC,2010-10-01,North Lahontan,8,24.644,20.0,9.0,35.0,20.2225,17428594
EEMETRIC,2010-10-01,Sacramento River,5,38.4885,35.0,16.0,58.0,26.8716,78269218
EEMETRIC,2010-10-01,San Francisco Bay,2,32.5988,27.0,14.0,47.0,24.602,12886967
EEMETRIC,2010-10-01,San Joaquin River,6,38.4653,33.0,16.0,59.0,27.8732,43645001
EEMETRIC,2010-10-01,South Coast,4,37.0224,34.0,19.0,52.0,23.6439,31324235
EEMETRIC,2010-10-01,South Lahontan,9,11.2801,7.0,2.0,16.0,14.051,76002443
EEMETRIC,2010-10-01,Tulare Lake,7,37.8807,32.0,14.0,58.0,28.8428,47886032
