MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2020-03-01,California Islands,0,37.8878,34.0,17.0,56.0,25.0201,246286
EEMETRIC,2020-03-01,Central Coast,3,41.8188,41.0,23.0,59.0,24.5376,32323757
EEMETRIC,2020-03-01,Colorado River,10,13.6779,2.4224,0.2442,14.4799,25.5954,56765175
EEMETRIC,2020-03-01,North Coast,1,40.8793,37.0,16.0,64.0,29.2426,53504801
EEMETRIC,2020-03-01,North Lahontan,8,23.2542,19.0,10.0,32.0,19.1835,16878818
EEMETRIC,2020-03-01,Sacramento River,5,36.1314,33.0,17.0,52.0,24.0527,77979154
EEMETRIC,2020-03-01,San Francisco Bay,2,34.3512,30.0,15.0,51.0,24.7465,12937540
EEMETRIC,2020-03-01,San Joaquin River,6,33.7907,30.0,15.0,49.0,23.3685,43098591
EEMETRIC,2020-03-01,South Coast,4,44.3076,43.0,23.0,64.0,26.3182,30922133
EEMETRIC,2020-03-01,South Lahontan,9,22.4187,10.4843,2.4621,28.4834,29.7832,73639798
EEMETRIC,2020-03-01,Tulare Lake,7,31.8631,28.0,12.0,46.0,23.5234,45081696
