MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2020-11-01,California Islands,0,9.1323,7,3,14,8.5662,291048
GEESEBAL,2020-11-01,Central Coast,3,9.3459,5,1,15,10.2841,31668183
GEESEBAL,2020-11-01,Colorado River,10,15.5389,13,5,22,13.5044,56576948
GEESEBAL,2020-11-01,North Coast,1,12.3104,10,2,20,11.3072,50562978
GEESEBAL,2020-11-01,North Lahontan,8,8.2934,6,1,12,8.6435,16855958
GEESEBAL,2020-11-01,Sacramento River,5,11.1987,9,3,18,9.8467,76087653
GEESEBAL,2020-11-01,San Francisco Bay,2,13.7496,13,4,22,10.3547,12773282
GEESEBAL,2020-11-01,San Joaquin River,6,16.2,16,6,25,11.6794,42320518
GEESEBAL,2020-11-01,South Coast,4,23.4816,24,11,34,14.6688,30921550
GEESEBAL,2020-11-01,South Lahontan,9,8.9164,7,2,13,8.4352,75123409
GEESEBAL,2020-11-01,Tulare Lake,7,17.8454,16,4,29,14.5403,47271924
