MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2023-04-01,California Islands,0,87.5652,95,73,109,27.2927,295618
GEESEBAL,2023-04-01,Central Coast,3,97.9227,103,77,123,31.2453,32361434
GEESEBAL,2023-04-01,Colorado River,10,29.9084,13,2,40,40.5691,56857072
GEESEBAL,2023-04-01,North Coast,1,98.4249,104,84,119,28.6755,49519113
GEESEBAL,2023-04-01,North Lahontan,8,77.5664,81,48,106,37.3647,11043129
GEESEBAL,2023-04-01,Sacramento River,5,93.5656,97,72,119,33.3053,66867400
GEESEBAL,2023-04-01,San Francisco Bay,2,94.9708,101,61,129,40.7317,12940564
GEESEBAL,2023-04-01,San Joaquin River,6,97.9669,104,71,128,37.4041,34916659
GEESEBAL,2023-04-01,South Coast,4,107.5544,116,84,137,37.6156,30809186
GEESEBAL,2023-04-01,South Lahontan,9,42.5309,35,16,62,34.2954,71364355
GEESEBAL,2023-04-01,Tulare Lake,7,90.3909,93,62,119,38.6806,41730721
