MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2021-12-01,California Islands,0,14.3685,14,7,21,9.8803,275082
GEESEBAL,2021-12-01,Central Coast,3,11.2516,10,3,18,9.2951,30721703
GEESEBAL,2021-12-01,Colorado River,10,15.636,15,7,23,11.1073,56238723
GEESEBAL,2021-12-01,North Coast,1,5.5003,3,0,9,5.9231,47516511
GEESEBAL,2021-12-01,North Lahontan,8,3.8915,2,0,6,4.7285,15564368
GEESEBAL,2021-12-01,Sacramento River,5,5.0862,4,1,8,5.2187,73250220
GEESEBAL,2021-12-01,San Francisco Bay,2,7.755,7,3,12,5.9709,12422514
GEESEBAL,2021-12-01,San Joaquin River,6,10.3441,10,4,15,7.2657,38951817
GEESEBAL,2021-12-01,South Coast,4,14.0326,13,3,23,11.8367,30583918
GEESEBAL,2021-12-01,South Lahontan,9,13.6904,11,3,22,12.6934,73194701
GEESEBAL,2021-12-01,Tulare Lake,7,15.4523,15,6,25,10.6381,43184298
