MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2022-03-01,California Islands,0,59.1526,60,40,77,23.53,293939
GEESEBAL,2022-03-01,Central Coast,3,39.7153,38,19,58,25.8198,32336910
GEESEBAL,2022-03-01,Colorado River,10,28.6172,20,8,39,29.1263,56767041
GEESEBAL,2022-03-01,North Coast,1,45.1308,47,27,63,22.8695,53591692
GEESEBAL,2022-03-01,North Lahontan,8,43.234,40,25,59,24.2641,14295326
GEESEBAL,2022-03-01,Sacramento River,5,50.9785,53,32,70,25.3325,73319964
GEESEBAL,2022-03-01,San Francisco Bay,2,47.5116,44,20,72,32.8272,12925412
GEESEBAL,2022-03-01,San Joaquin River,6,42.6171,41,19,64,28.4732,37526709
GEESEBAL,2022-03-01,South Coast,4,60.0141,60,39,82,27.9225,30999997
GEESEBAL,2022-03-01,South Lahontan,9,24.9688,20,9,36,21.1842,72974866
GEESEBAL,2022-03-01,Tulare Lake,7,53.5653,54,28,79,30.5872,42762490
