MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2018-07-01,California Islands,0,125.0518,135.0,104.0,155.0,40.1662,295022
GEESEBAL,2018-07-01,Central Coast,3,97.299,103.0,38.0,152.0,62.976,32314627
GEESEBAL,2018-07-01,Colorado River,10,42.1389,30.4973,6.4982,60.4939,46.4162,56933790
GEESEBAL,2018-07-01,North Coast,1,134.37,150.5049,94.502,178.4974,58.4246,55723220
GEESEBAL,2018-07-01,North Lahontan,8,71.9362,62.0,22.0,113.0,57.0501,17531646
GEESEBAL,2018-07-01,Sacramento River,5,112.1511,118.5011,58.4994,164.5009,62.5136,78286291
GEESEBAL,2018-07-01,San Francisco Bay,2,122.8415,128.0,70.0,178.0,63.4715,12879833
GEESEBAL,2018-07-01,San Joaquin River,6,103.6737,100.5,46.5,160.5,66.6462,43708022
GEESEBAL,2018-07-01,South Coast,4,117.8403,123.0,89.0,152.0,46.4305,31345105
GEESEBAL,2018-07-01,South Lahontan,9,48.165,38.5009,2.4778,78.497,47.0174,76499541
GEESEBAL,2018-07-01,Tulare Lake,7,86.1917,76.0,16.0,147.0,71.4838,48239058
