MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2008-04-01,California Islands,0,61.4218,61,32,90,35.667,295965
GEESEBAL,2008-04-01,Central Coast,3,66.1759,69,33,99,39.0883,32363092
GEESEBAL,2008-04-01,Colorado River,10,32.3418,19,6,43,38.0634,56880321
GEESEBAL,2008-04-01,North Coast,1,93.1833,100,74,120,34.297,50659062
GEESEBAL,2008-04-01,North Lahontan,8,62.5925,57,29,92,40.6343,13867951
GEESEBAL,2008-04-01,Sacramento River,5,84.2718,91,55,116,37.9301,70061826
GEESEBAL,2008-04-01,San Francisco Bay,2,88.4556,90,56,125,41.129,12935036
GEESEBAL,2008-04-01,San Joaquin River,6,80.7358,83,45,118,43.7657,37029744
GEESEBAL,2008-04-01,South Coast,4,96.5503,100,74,124,37.3127,31229244
GEESEBAL,2008-04-01,South Lahontan,9,29.1487,21,4,43,30.9081,74525451
GEESEBAL,2008-04-01,Tulare Lake,7,68.1202,63,24,109,48.9725,43833631
