MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2013-10-01,California Islands,0,41.1862,39,20,60,24.7789,293693
GEESEBAL,2013-10-01,Central Coast,3,24.0055,16,2,41,24.284,32180934
GEESEBAL,2013-10-01,Colorado River,10,15.1831,6,0,20,22.4689,56847501
GEESEBAL,2013-10-01,North Coast,1,37.8562,38,20,55,22.2354,53381801
GEESEBAL,2013-10-01,North Lahontan,8,27.2084,25,13,40,18.0944,17378842
GEESEBAL,2013-10-01,Sacramento River,5,37.462,38,17,56,22.9585,77379865
GEESEBAL,2013-10-01,San Francisco Bay,2,37.5066,34,11,59,28.6682,12911377
GEESEBAL,2013-10-01,San Joaquin River,6,30.1513,28,6,50,24.1954,43434632
GEESEBAL,2013-10-01,South Coast,4,49.0501,51,32,67,23.9453,31201393
GEESEBAL,2013-10-01,South Lahontan,9,12.1486,8,2,17,13.3621,76039242
GEESEBAL,2013-10-01,Tulare Lake,7,24.6722,16,1,44,25.046,47925088
