MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2020-07-01,California Islands,0,122.5024,133.0,121.0,136.0,25.0213,295358
GEESEBAL,2020-07-01,Central Coast,3,99.9467,111.0,38.0,156.0,63.2542,32294178
GEESEBAL,2020-07-01,Colorado River,10,24.004,6.0,0.0,26.0,43.9859,56933917
GEESEBAL,2020-07-01,North Coast,1,154.1916,170.0,127.0,194.0,53.6041,55719964
GEESEBAL,2020-07-01,North Lahontan,8,89.3372,86.0,45.0,131.0,54.1978,17539330
GEESEBAL,2020-07-01,Sacramento River,5,124.9085,137.0,74.0,178.0,63.848,78288977
GEESEBAL,2020-07-01,San Francisco Bay,2,112.606,115.0,50.0,176.0,67.479,12918901
GEESEBAL,2020-07-01,San Joaquin River,6,95.3777,91.0,32.0,154.0,68.0501,43813386
GEESEBAL,2020-07-01,South Coast,4,122.0009,128.0,89.0,162.0,50.1913,31343688
GEESEBAL,2020-07-01,South Lahontan,9,31.6778,14.4896,0.0755,50.4951,40.2271,76534634
GEESEBAL,2020-07-01,Tulare Lake,7,84.0291,71.0,13.0,147.0,72.4708,48317213
