MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2020-04-01,California Islands,0,96.2352,99,85,111,21.5807,295261
GEESEBAL,2020-04-01,Central Coast,3,88.2443,94,68,114,32.6141,32364654
GEESEBAL,2020-04-01,Colorado River,10,32.7447,19,3,49,38.5384,56880707
GEESEBAL,2020-04-01,North Coast,1,98.0963,110,79,123,34.0116,54483756
GEESEBAL,2020-04-01,North Lahontan,8,70.3999,71,39,101,39.4986,14859453
GEESEBAL,2020-04-01,Sacramento River,5,100.0187,109,77,130,37.3484,73794339
GEESEBAL,2020-04-01,San Francisco Bay,2,85.1255,90,51,122,41.6008,12939425
GEESEBAL,2020-04-01,San Joaquin River,6,90.5519,100,64,121,39.6009,38351775
GEESEBAL,2020-04-01,South Coast,4,83.1153,89,62,107,30.1675,31191207
GEESEBAL,2020-04-01,South Lahontan,9,34.9309,26,10,52,31.9528,73907038
GEESEBAL,2020-04-01,Tulare Lake,7,77.2232,78,40,112,43.6104,44329667
