MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2008-02-01,California Islands,0,46.6273,51,33,63,20.837,292142
GEESEBAL,2008-02-01,Central Coast,3,23.439,22,12,33,14.7961,31802993
GEESEBAL,2008-02-01,Colorado River,10,23.5315,20,9,33,19.0086,56635638
GEESEBAL,2008-02-01,North Coast,1,15.2367,14,5,23,11.9217,35836082
GEESEBAL,2008-02-01,North Lahontan,8,21.2739,21,11,32,13.0786,4370488
GEESEBAL,2008-02-01,Sacramento River,5,16.1416,14,7,23,11.5186,47879512
GEESEBAL,2008-02-01,San Francisco Bay,2,16.9384,14,7,25,12.8405,12666345
GEESEBAL,2008-02-01,San Joaquin River,6,26.0021,25,16,36,14.4207,34170873
GEESEBAL,2008-02-01,South Coast,4,39.5999,42,31,51,15.7643,30612779
GEESEBAL,2008-02-01,South Lahontan,9,26.2547,26,14,37,15.8042,68211250
GEESEBAL,2008-02-01,Tulare Lake,7,33.8915,34,22,46,16.2154,40758326
