MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2020-05-01,California Islands,0,105.8222,115.0,84.0,133.0,34.6356,295253
GEESEBAL,2020-05-01,Central Coast,3,101.2978,106.0,66.0,140.0,46.6399,32366335
GEESEBAL,2020-05-01,Colorado River,10,40.0504,22.4939,8.476,54.4938,47.1773,56924963
GEESEBAL,2020-05-01,North Coast,1,112.0566,123.0,85.0,146.0,41.1083,55310617
GEESEBAL,2020-05-01,North Lahontan,8,87.2995,80.0,44.0,128.0,52.7051,16774574
GEESEBAL,2020-05-01,Sacramento River,5,110.2065,120.0,63.0,160.0,57.5065,76523807
GEESEBAL,2020-05-01,San Francisco Bay,2,118.469,127.0,76.0,161.0,51.3322,12933016
GEESEBAL,2020-05-01,San Joaquin River,6,109.0355,114.0,65.0,155.0,53.1991,41456795
GEESEBAL,2020-05-01,South Coast,4,122.4979,127.0,96.0,154.0,39.295,31327946
GEESEBAL,2020-05-01,South Lahontan,9,53.1462,42.4973,18.495,78.4952,43.7432,75864213
GEESEBAL,2020-05-01,Tulare Lake,7,111.2556,112.5011,60.5016,162.4994,61.9677,47034270
