MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2014-10-01,California Islands,0,21.6843,20,6,33,17.5639,294183
GEESEBAL,2014-10-01,Central Coast,3,20.6715,16,5,33,18.7676,32229694
GEESEBAL,2014-10-01,Colorado River,10,15.6284,7,1,21,22.6988,56889144
GEESEBAL,2014-10-01,North Coast,1,36.4232,38,20,53,20.7278,53754637
GEESEBAL,2014-10-01,North Lahontan,8,29.1196,27,15,42,18.4,17404867
GEESEBAL,2014-10-01,Sacramento River,5,34.9047,36,18,51,19.8941,77412091
GEESEBAL,2014-10-01,San Francisco Bay,2,33.2501,29,11,52,25.4883,12887683
GEESEBAL,2014-10-01,San Joaquin River,6,29.8748,29,8,48,22.7324,43584152
GEESEBAL,2014-10-01,South Coast,4,46.1748,47,26,66,26.4091,31274272
GEESEBAL,2014-10-01,South Lahontan,9,11.6683,7,1,18,14.0089,76086578
GEESEBAL,2014-10-01,Tulare Lake,7,26.7806,20,5,44,24.6405,48157930
