MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2006-07-01,California Islands,0,131.2283,144.0,106.0,164.0,40.2281,290012
GEESEBAL,2006-07-01,Central Coast,3,117.1201,130.0,64.0,170.0,61.9436,32278167
GEESEBAL,2006-07-01,Colorado River,10,25.5064,4.4794,0.0551,30.4913,45.5248,56933766
GEESEBAL,2006-07-01,North Coast,1,135.6059,153.0,108.0,175.0,52.1621,55676024
GEESEBAL,2006-07-01,North Lahontan,8,90.1446,81.0,49.0,128.0,53.8699,17480411
GEESEBAL,2006-07-01,Sacramento River,5,118.1226,127.0,69.0,168.0,58.7089,78218374
GEESEBAL,2006-07-01,San Francisco Bay,2,134.4485,142.0,90.0,184.0,59.1059,12930320
GEESEBAL,2006-07-01,San Joaquin River,6,97.0693,97.0,35.0,155.0,66.8843,43192668
GEESEBAL,2006-07-01,South Coast,4,133.2158,139.0,104.0,168.0,44.9129,31342595
GEESEBAL,2006-07-01,South Lahontan,9,30.9391,22.4956,2.487,44.484,34.6589,76259871
GEESEBAL,2006-07-01,Tulare Lake,7,94.3921,90.0,31.0,154.0,67.8136,47677101
