MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2008-10-01,California Islands,0,39.0566,37,23,55,21.4013,295199
GEESEBAL,2008-10-01,Central Coast,3,20.996,13,2,34,22.5263,31953241
GEESEBAL,2008-10-01,Colorado River,10,15.3381,8,2,19,22.8161,56881648
GEESEBAL,2008-10-01,North Coast,1,37.3625,38,19,55,22.6306,52232475
GEESEBAL,2008-10-01,North Lahontan,8,24.1432,22,7,38,18.827,17249275
GEESEBAL,2008-10-01,Sacramento River,5,33.4754,33,15,51,21.6424,76144781
GEESEBAL,2008-10-01,San Francisco Bay,2,35.2655,32,13,56,25.8515,12787004
GEESEBAL,2008-10-01,San Joaquin River,6,25.0034,22,4,42,21.4124,43426555
GEESEBAL,2008-10-01,South Coast,4,31.4595,30,12,48,22.813,31249018
GEESEBAL,2008-10-01,South Lahontan,9,12.4156,8,2,18,13.7305,76290409
GEESEBAL,2008-10-01,Tulare Lake,7,33.2544,27,8,55,27.7785,48190710
